config_id,curvature_lambda,curvature_mode,curvature_tau,mean_delta,mean_step_curvature_coef,mean_step_primary_coef,median_delta,nonharm,rows,shrink_curvature,signed_curvature_coef,wins,worst_delta
113,4.0,abs_diff_drop,0.05,-36.19912151846047,-2.5965666119326066e-05,0.041450135225899735,-40.477293275340145,15,15,1,1,15,-6.28973796843294
146,7.0,signed_d2_lr,0.05,-36.19900564938759,0.00024769303828111575,0.0414501348596168,-40.477293275340145,15,15,0,0,15,-6.388094462753169
270,10.0,signed_d2_lr,0.03,-36.198497748218166,0.00024160996296656228,0.041450138033463806,-40.477293275340145,15,15,0,0,15,-6.386642069982318
147,7.0,signed_d2_lr,0.05,-36.198222479685036,0.0002414950416202906,0.04145013490920405,-40.477293275340145,15,15,0,1,15,-6.388094462753169
271,10.0,signed_d2_lr,0.03,-36.19654261418773,0.00022613273470519716,0.04145013794942325,-40.477293275340145,15,15,0,1,15,-6.386642069982318
22,4.0,signed_d2_lr,0.1,-36.19422134569272,0.0001798675988125999,0.04145012518479663,-40.477293275340145,15,15,0,0,15,-6.361090188984086
23,4.0,signed_d2_lr,0.1,-36.19422134569272,0.0001798675988125999,0.04145012518479663,-40.477293275340145,15,15,0,1,15,-6.361090188984086
393,14.0,signed_d2_lr,0.01,-36.191720746814546,0.0002052980272955757,0.041450139780744855,-40.477293275340145,15,15,1,1,15,-6.407064313811494
144,7.0,signed_d2_lr,0.05,-36.19140661250936,0.0001415388790177804,0.0414501348596168,-40.477293275340145,15,15,1,0,15,-6.345867912603742
268,10.0,signed_d2_lr,0.03,-36.19111652944659,0.0001380628359808927,0.041450138033463806,-40.477293275340145,15,15,1,0,15,-6.345038308998586
145,7.0,signed_d2_lr,0.05,-36.19095908532449,0.00013799716664016605,0.04145013490920405,-40.477293275340145,15,15,1,1,15,-6.345867912603742
269,10.0,signed_d2_lr,0.03,-36.189999312781175,0.0001292187055458269,0.04145013794942325,-40.477293275340145,15,15,1,1,15,-6.345038308998586
119,4.0,abs_diff_drop,0.1,-36.189579246001465,-1.135997915177483e-05,0.041450136265102105,-40.477293275340145,15,15,0,1,15,-6.289641418308212
20,4.0,signed_d2_lr,0.1,-36.18867228166031,0.00010278148503577137,0.04145012518479663,-40.477293275340145,15,15,1,0,15,-6.330435878355134
21,4.0,signed_d2_lr,0.1,-36.18867228166031,0.00010278148503577137,0.04145012518479663,-40.477293275340145,15,15,1,1,15,-6.330435878355134
