center,gate_sign,gate_tau,mean_delta,median_delta,mid_config_id,mid_mean_delta,mid_median_delta,mid_nonharm,mid_rows,mid_wins,mid_worst_delta,nonharm,rows,shrink_gate,time_power,width,wins,worst_delta
0.5,nonpos,0.1,-37.668246127276035,-40.477293275340145,796,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.1,15,-10.801466736917275
0.5,nonpos,0.1,-37.668246127276035,-40.477293275340145,797,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.1,15,-10.801466736917275
0.5,signed,0.1,-37.62156076043241,-40.477293275340145,798,-16.77215018705881,-18.71189636943046,3,3,3,-10.324196680109631,15,15,1,0.0,0.1,15,-10.324196680109631
0.5,signed,0.1,-37.606596797471774,-40.477293275340145,799,-16.697330372255603,-18.651637018743948,3,3,3,-10.200958125831894,15,15,0,0.0,0.1,15,-10.200958125831894
0.5,nonpos,0.001,-37.668246127276035,-40.477293275340145,800,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.1,15,-10.801466736917275
0.5,nonpos,0.001,-37.668246127276035,-40.477293275340145,801,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.1,15,-10.801466736917275
0.5,signed,0.001,-36.447840371036285,-40.477293275340145,802,-10.90354824007819,-12.285421431347698,3,3,3,-2.5476740607717985,15,15,1,1.0,0.1,15,-2.5476740607717985
0.5,signed,0.001,-36.06379911087889,-40.477293275340145,803,-8.983341939291183,-9.979661489369807,3,3,3,-0.4513202978460584,15,15,0,1.0,0.1,15,-0.4513202978460584
0.5,nonpos,0.003,-37.668246127276035,-40.477293275340145,804,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.1,15,-10.801466736917275
0.5,nonpos,0.003,-37.668246127276035,-40.477293275340145,805,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.1,15,-10.801466736917275
0.5,signed,0.003,-36.50500951236549,-40.477293275340145,806,-11.18939394672419,-12.630156453959597,3,3,3,-2.8608561016935097,15,15,1,1.0,0.1,15,-2.8608561016935097
0.5,signed,0.003,-36.13554274068296,-40.477293275340145,807,-9.342060088311557,-10.41192261562407,3,3,3,-0.8440464193776864,15,15,0,1.0,0.1,15,-0.8440464193776864
0.5,nonpos,0.01,-37.668246127276035,-40.477293275340145,808,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.1,15,-10.801466736917275
0.5,nonpos,0.01,-37.668246127276035,-40.477293275340145,809,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.1,15,-10.801466736917275
0.5,signed,0.01,-36.917624693157215,-40.477293275340145,810,-13.25246985068282,-15.200160454693968,3,3,3,-5.254849299719955,15,15,1,1.0,0.1,15,-5.254849299719955
0.5,signed,0.01,-36.67707380457382,-40.477293275340145,811,-12.049715407765854,-13.715700139694064,3,3,3,-3.8460821072044737,15,15,0,1.0,0.1,15,-3.8460821072044737
0.5,nonpos,0.03,-37.668246127276035,-40.477293275340145,812,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.1,15,-10.801466736917275
0.5,nonpos,0.03,-37.668246127276035,-40.477293275340145,813,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.1,15,-10.801466736917275
0.5,signed,0.03,-37.489320480993754,-40.477293275340145,814,-16.110948789865517,-18.19710689709949,3,3,3,-9.282027742669275,15,15,1,1.0,0.1,15,-9.282027742669275
0.5,signed,0.03,-37.438281900932715,-40.477293275340145,815,-15.855755889560298,-17.966529335536684,3,3,3,-8.896110410103331,15,15,0,1.0,0.1,15,-8.896110410103331
0.5,nonpos,0.1,-37.668246127276035,-40.477293275340145,816,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.1,15,-10.801466736917275
0.5,nonpos,0.1,-37.668246127276035,-40.477293275340145,817,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.1,15,-10.801466736917275
0.5,signed,0.1,-37.65348822620186,-40.477293275340145,818,-16.93178751590604,-18.782200234422707,3,3,3,-10.637361584662496,15,15,1,1.0,0.1,15,-10.637361584662496
0.5,signed,0.1,-37.64974871005621,-40.477293275340145,819,-16.91308993517783,-18.783889636676264,3,3,3,-10.595681054639128,15,15,0,1.0,0.1,15,-10.595681054639128
0.5,nonpos,0.001,-37.668246127276035,-40.477293275340145,820,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.1,15,-10.801466736917275
0.5,nonpos,0.001,-37.668246127276035,-40.477293275340145,821,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.1,15,-10.801466736917275
0.5,signed,0.001,-36.35874768288496,-40.477293275340145,822,-10.45808479932152,-11.902989732461911,3,3,3,-2.4664765206347417,15,15,1,2.0,0.1,15,-2.4664765206347417
0.5,signed,0.001,-35.956853783190624,-40.477293275340145,823,-8.448615300849902,-9.53931780526437,3,3,3,-0.3840244311862806,15,15,0,2.0,0.1,15,-0.3840244311862806
0.5,nonpos,0.003,-37.668246127276035,-40.477293275340145,824,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.1,15,-10.801466736917275
0.5,nonpos,0.003,-37.668246127276035,-40.477293275340145,825,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.1,15,-10.801466736917275
0.5,signed,0.003,-36.52834578150274,-40.477293275340145,826,-11.306075292410492,-12.90945681104574,3,3,3,-3.3521897038224724,15,15,1,2.0,0.1,15,-3.3521897038224724
0.5,signed,0.003,-36.16917187076821,-40.477293275340145,827,-9.510205738737808,-10.79715348832153,3,3,3,-1.491028248330195,15,15,0,2.0,0.1,15,-1.491028248330195
0.5,nonpos,0.01,-37.668246127276035,-40.477293275340145,828,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.1,15,-10.801466736917275
0.5,nonpos,0.01,-37.668246127276035,-40.477293275340145,829,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.1,15,-10.801466736917275
0.5,signed,0.01,-37.22188384535885,-40.477293275340145,830,-14.773765611691006,-16.888772802942185,3,3,3,-7.42885801977482,15,15,1,2.0,0.1,15,-7.42885801977482
0.5,signed,0.01,-37.097887581218146,-40.477293275340145,831,-14.153784290987494,-16.230499237125763,3,3,3,-6.586230027700546,15,15,0,2.0,0.1,15,-6.586230027700546
0.5,nonpos,0.03,-37.668246127276035,-40.477293275340145,832,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.1,15,-10.801466736917275
0.5,nonpos,0.03,-37.668246127276035,-40.477293275340145,833,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.1,15,-10.801466736917275
0.5,signed,0.03,-37.605553813048765,-40.477293275340145,834,-16.692115450140577,-18.66324592673958,3,3,3,-10.221088170621917,15,15,1,2.0,0.1,15,-10.221088170621917
0.5,signed,0.03,-37.58724536557184,-40.477293275340145,835,-16.600573212755943,-18.595409803194073,3,3,3,-10.076083734300967,15,15,0,2.0,0.1,15,-10.076083734300967
0.5,nonpos,0.1,-37.668246127276035,-40.477293275340145,836,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.1,15,-10.801466736917275
0.5,nonpos,0.1,-37.668246127276035,-40.477293275340145,837,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.1,15,-10.801466736917275
0.5,signed,0.1,-37.66312691993614,-40.477293275340145,838,-16.97998098457747,-18.77888259613273,3,3,3,-10.745754971020304,15,15,1,2.0,0.1,15,-10.745754971020304
0.5,signed,0.1,-37.66185545145085,-40.477293275340145,839,-16.97362364215097,-18.77966083475131,3,3,3,-10.731835688538904,15,15,0,2.0,0.1,15,-10.731835688538904
0.5,nonpos,0.001,-37.668246127276035,-40.477293275340145,840,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.15,15,-10.801466736917275
0.5,nonpos,0.001,-37.668246127276035,-40.477293275340145,841,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.15,15,-10.801466736917275
0.5,signed,0.001,-27.295460255088873,-40.477293275340145,842,34.858352339658914,30.296104677450543,0,3,0,47.93900928749197,12,15,1,0.0,0.15,12,47.93900928749197
0.5,signed,0.001,-23.63739875624178,-40.477293275340145,843,53.14865983389438,47.044292222794205,0,3,0,66.9857256997314,12,15,0,0.0,0.15,12,66.9857256997314
0.5,nonpos,0.003,-37.668246127276035,-40.477293275340145,844,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.15,15,-10.801466736917275
0.5,nonpos,0.003,-37.668246127276035,-40.477293275340145,845,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.15,15,-10.801466736917275
0.5,signed,0.003,-27.551590895644658,-40.477293275340145,846,33.57769913687998,29.1214480302316,0,3,0,46.603607428927795,12,15,1,0.0,0.15,12,46.603607428927795
0.5,signed,0.003,-23.978760952139446,-40.477293275340145,847,51.441848854406025,45.48883450835775,0,3,0,65.21731712726448,12,15,0,0.0,0.15,12,65.21731712726448
0.5,nonpos,0.01,-37.668246127276035,-40.477293275340145,848,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.15,15,-10.801466736917275
0.5,nonpos,0.01,-37.668246127276035,-40.477293275340145,849,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.15,15,-10.801466736917275
0.5,signed,0.01,-29.813110005813844,-40.477293275340145,850,22.27010358603403,18.746756236160913,0,3,0,34.80885011731427,12,15,1,0.0,0.15,12,34.80885011731427
0.5,signed,0.01,-26.978592365917407,-40.477293275340145,851,36.44269178551622,31.750867397547555,0,3,0,49.59808625210371,12,15,0,0.0,0.15,12,49.59808625210371
0.5,nonpos,0.03,-37.668246127276035,-40.477293275340145,852,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.15,15,-10.801466736917275
0.5,nonpos,0.03,-37.668246127276035,-40.477293275340145,853,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.15,15,-10.801466736917275
0.5,signed,0.03,-35.224241772955764,-40.477293275340145,854,-4.785555249675558,-7.073713309356844,2,3,2,5.451424945638039,14,15,1,0.0,0.15,14,5.451424945638039
0.5,signed,0.03,-34.29952010914987,-40.477293275340145,855,-0.16194693064604726,-2.4401012059455884,2,3,2,10.721457463382865,14,15,0,0.0,0.15,14,10.721457463382865
0.5,nonpos,0.1,-37.668246127276035,-40.477293275340145,856,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.15,15,-10.801466736917275
0.5,nonpos,0.1,-37.668246127276035,-40.477293275340145,857,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.15,15,-10.801466736917275
0.5,signed,0.1,-37.443768995290704,-40.477293275340145,858,-15.88319136135027,-18.142366171278333,3,3,3,-8.848370883141055,15,15,1,0.0,0.15,15,-8.848370883141055
0.5,signed,0.1,-37.36311772339954,-40.477293275340145,859,-15.47993500189446,-17.818600123623273,3,3,3,-8.215075660314552,15,15,0,0.0,0.15,15,-8.215075660314552
0.5,nonpos,0.001,-37.668246127276035,-40.477293275340145,860,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.15,15,-10.801466736917275
0.5,nonpos,0.001,-37.668246127276035,-40.477293275340145,861,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.15,15,-10.801466736917275
0.5,signed,0.001,-26.22025939545728,-40.477293275340145,862,40.23435663781689,40.707009182588,0,3,0,47.18621798784612,12,15,1,1.0,0.15,12,47.18621798784612
0.5,signed,0.001,-22.1079804271156,-40.477293275340145,863,60.79575147952526,65.36893749664357,0,3,0,66.32833571501853,12,15,0,1.0,0.15,12,66.32833571501853
0.5,nonpos,0.003,-37.668246127276035,-40.477293275340145,864,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.15,15,-10.801466736917275
0.5,nonpos,0.003,-37.668246127276035,-40.477293275340145,865,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.15,15,-10.801466736917275
0.5,signed,0.003,-27.003331211554578,-40.477293275340145,866,36.31899755733039,36.02677104456442,0,3,0,43.53433770676283,12,15,1,1.0,0.15,12,43.53433770676283
0.5,signed,0.003,-23.150076101380307,-40.477293275340145,867,55.58527310820174,59.13556964704421,0,3,0,61.47094563305488,12,15,0,1.0,0.15,12,61.47094563305488
0.5,nonpos,0.01,-37.668246127276035,-40.477293275340145,868,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.15,15,-10.801466736917275
0.5,nonpos,0.01,-37.668246127276035,-40.477293275340145,869,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.15,15,-10.801466736917275
0.5,signed,0.01,-31.831453756814813,-40.477293275340145,870,12.178384831029192,8.201370208799696,0,3,0,20.85608795322149,12,15,1,1.0,0.15,12,20.85608795322149
0.5,signed,0.01,-29.60889333520617,-40.477293275340145,871,23.291186939072446,20.607199158840395,0,3,0,31.306455849600255,12,15,0,1.0,0.15,12,31.306455849600255
0.5,nonpos,0.03,-37.668246127276035,-40.477293275340145,872,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.15,15,-10.801466736917275
0.5,nonpos,0.03,-37.668246127276035,-40.477293275340145,873,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.15,15,-10.801466736917275
0.5,signed,0.03,-36.73605894113904,-40.477293275340145,874,-12.344641090591951,-15.03022606979606,3,3,3,-4.021393515055005,15,15,1,1.0,0.15,15,-4.021393515055005
0.5,signed,0.03,-36.3342267652339,-40.477293275340145,875,-10.335480211066232,-12.94673834697364,3,3,3,-1.7832465632026562,15,15,0,1.0,0.15,15,-1.7832465632026562
0.5,nonpos,0.1,-37.668246127276035,-40.477293275340145,876,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.15,15,-10.801466736917275
0.5,nonpos,0.1,-37.668246127276035,-40.477293275340145,877,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.15,15,-10.801466736917275
0.5,signed,0.1,-37.59463819917992,-40.477293275340145,878,-16.63753738079632,-18.664465946978147,3,3,3,-10.119286197689325,15,15,1,1.0,0.15,15,-10.119286197689325
0.5,signed,0.1,-37.566637741006154,-40.477293275340145,879,-16.49753508992752,-18.571967652871322,3,3,3,-9.89409389599578,15,15,0,1.0,0.15,15,-9.89409389599578
0.5,nonpos,0.001,-37.668246127276035,-40.477293275340145,880,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.15,15,-10.801466736917275
0.5,nonpos,0.001,-37.668246127276035,-40.477293275340145,881,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.15,15,-10.801466736917275
0.5,signed,0.001,-26.119789315290912,-40.477293275340145,882,40.7367070386487,42.344501109704225,0,3,0,49.81627122366676,12,15,1,2.0,0.15,12,49.81627122366676
0.5,signed,0.001,-21.84050612086503,-40.477293275340145,883,62.13312301077814,60.45834731831423,0,3,0,78.37124905812057,12,15,0,2.0,0.15,12,78.37124905812057
0.5,nonpos,0.003,-37.668246127276035,-40.477293275340145,884,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.15,15,-10.801466736917275
0.5,nonpos,0.003,-37.668246127276035,-40.477293275340145,885,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.15,15,-10.801466736917275
0.5,signed,0.003,-28.05031419660555,-40.477293275340145,886,31.084082632075507,34.16007223396576,0,3,0,36.96873196691131,12,15,1,2.0,0.15,12,36.96873196691131
0.5,signed,0.003,-24.43021449194589,-40.477293275340145,887,49.18458115537385,49.48440322689158,0,3,0,61.126270929513126,12,15,0,2.0,0.15,12,61.126270929513126
0.5,nonpos,0.01,-37.668246127276035,-40.477293275340145,888,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.15,15,-10.801466736917275
0.5,nonpos,0.01,-37.668246127276035,-40.477293275340145,889,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.15,15,-10.801466736917275
0.5,signed,0.01,-34.712413315522866,-40.477293275340145,890,-2.226412962511063,-5.572244679921323,2,3,2,5.5378498552236755,14,15,1,2.0,0.15,14,5.5378498552236755
0.5,signed,0.01,-33.44691233197795,-40.477293275340145,891,4.10109195521355,1.3865501208028208,1,3,1,11.10681171434338,13,15,0,2.0,0.15,13,11.10681171434338
0.5,nonpos,0.03,-37.668246127276035,-40.477293275340145,892,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.15,15,-10.801466736917275
0.5,nonpos,0.03,-37.668246127276035,-40.477293275340145,893,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.15,15,-10.801466736917275
0.5,signed,0.03,-37.36025727658457,-40.477293275340145,894,-15.465632767819613,-17.84984336462968,3,3,3,-8.324471438281911,15,15,1,2.0,0.15,15,-8.324471438281911
0.5,signed,0.03,-37.24341859778333,-40.477293275340145,895,-14.881439373813407,-17.355451997552372,3,3,3,-7.480232190848913,15,15,0,2.0,0.15,15,-7.480232190848913
0.5,nonpos,0.1,-37.668246127276035,-40.477293275340145,896,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.15,15,-10.801466736917275
0.5,nonpos,0.1,-37.668246127276035,-40.477293275340145,897,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.15,15,-10.801466736917275
0.5,signed,0.1,-37.64588108626872,-40.477293275340145,898,-16.893751816240382,-18.787554715687737,3,3,3,-10.568897714933046,15,15,1,2.0,0.15,15,-10.568897714933046
0.5,signed,0.1,-37.638257231718676,-40.477293275340145,899,-16.855632543490128,-18.791330243572535,3,3,3,-10.489630751364542,15,15,0,2.0,0.15,15,-10.489630751364542
0.5,nonpos,0.001,-37.668246127276035,-40.477293275340145,900,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.25,15,-10.801466736917275
0.5,nonpos,0.001,-37.668246127276035,-40.477293275340145,901,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.25,15,-10.801466736917275
0.5,signed,0.001,21.522876500200997,-40.477293275340145,902,278.95003611610827,283.20837863056187,0,3,0,313.8021449183011,12,15,1,0.0,0.25,12,313.8021449183011
0.5,signed,0.001,43.982126004638495,-40.477293275340145,903,391.2462836382958,392.9977074881732,0,3,0,443.34893516078785,12,15,0,0.0,0.25,12,443.34893516078785
0.5,nonpos,0.003,-37.668246127276035,-40.477293275340145,904,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.25,15,-10.801466736917275
0.5,nonpos,0.003,-37.668246127276035,-40.477293275340145,905,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.25,15,-10.801466736917275
0.5,signed,0.003,18.28317313439886,-40.477293275340145,906,262.75151928709755,267.381928568489,0,3,0,295.1011014781289,12,15,1,0.0,0.25,12,295.1011014781289
0.5,signed,0.003,39.53326538813046,-40.477293275340145,907,369.00198055575555,371.26133516366144,0,3,0,417.67444147187535,12,15,0,0.0,0.25,12,417.67444147187535
0.5,nonpos,0.01,-37.668246127276035,-40.477293275340145,908,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.25,15,-10.801466736917275
0.5,nonpos,0.01,-37.668246127276035,-40.477293275340145,909,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.25,15,-10.801466736917275
0.5,signed,0.01,-3.3414239164947994,-40.477293275340145,910,154.62853403262926,161.7354423607149,0,3,0,170.26573481593715,12,15,1,0.0,0.25,12,170.26573481593715
0.5,signed,0.01,9.83770187832137,-40.477293275340145,911,220.5241630067101,226.16427612755538,0,3,0,246.28909370905626,12,15,0,0.0,0.25,12,246.28909370905626
0.5,nonpos,0.03,-37.668246127276035,-40.477293275340145,912,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.25,15,-10.801466736917275
0.5,nonpos,0.03,-37.668246127276035,-40.477293275340145,913,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.25,15,-10.801466736917275
0.5,signed,0.03,-30.481364466712066,-40.477293275340145,914,18.92883128154294,13.94640729350689,0,3,0,28.965841917850966,12,15,1,0.0,0.25,12,28.965841917850966
0.5,signed,0.03,-27.4656020941752,-40.477293275340145,915,34.00764314422728,31.072273529900585,0,3,0,43.81577363433233,12,15,0,0.0,0.25,12,43.81577363433233
0.5,nonpos,0.1,-37.668246127276035,-40.477293275340145,916,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.25,15,-10.801466736917275
0.5,nonpos,0.1,-37.668246127276035,-40.477293275340145,917,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.25,15,-10.801466736917275
0.5,signed,0.1,-37.14741459314389,-40.477293275340145,918,-14.401419350616186,-16.935034713655174,3,3,3,-6.72411663636554,15,15,1,0.0,0.25,15,-6.72411663636554
0.5,signed,0.1,-36.929855933703486,-40.477293275340145,919,-13.313626053414218,-15.951606814607,3,3,3,-5.201550170955294,15,15,0,0.0,0.25,15,-5.201550170955294
0.5,nonpos,0.001,-37.668246127276035,-40.477293275340145,920,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.25,15,-10.801466736917275
0.5,nonpos,0.001,-37.668246127276035,-40.477293275340145,921,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.25,15,-10.801466736917275
0.5,signed,0.001,-1.0060492608821408,-40.477293275340145,922,166.30540731069254,159.48640627511045,0,3,0,207.1787609822686,12,15,1,1.0,0.25,12,207.1787609822686
0.5,signed,0.001,13.901815364270249,-40.477293275340145,923,240.84473043645448,227.07470364457848,0,3,0,301.7574508668181,12,15,0,1.0,0.25,12,301.7574508668181
0.5,nonpos,0.003,-37.668246127276035,-40.477293275340145,924,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.25,15,-10.801466736917275
0.5,nonpos,0.003,-37.668246127276035,-40.477293275340145,925,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.25,15,-10.801466736917275
0.5,signed,0.003,-4.462744027833624,-40.477293275340145,926,149.02193347593516,143.53566626565572,0,3,0,185.26260142405468,12,15,1,1.0,0.25,12,185.26260142405468
0.5,signed,0.003,9.106995468098221,-40.477293275340145,927,216.87063095559438,205.25422535800098,0,3,0,271.2329032860516,12,15,0,1.0,0.25,12,271.2329032860516
0.5,nonpos,0.01,-37.668246127276035,-40.477293275340145,928,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.25,15,-10.801466736917275
0.5,nonpos,0.01,-37.668246127276035,-40.477293275340145,929,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.25,15,-10.801466736917275
0.5,signed,0.01,-21.854557118219255,-40.477293275340145,930,62.06286802400698,65.02741900348339,0,3,0,73.92660532810152,12,15,1,1.0,0.25,12,73.92660532810152
0.5,signed,0.01,-15.187570144088351,-40.477293275340145,931,95.3978028946615,95.35096768180225,0,3,0,116.16554756363212,12,15,0,1.0,0.25,12,116.16554756363212
0.5,nonpos,0.03,-37.668246127276035,-40.477293275340145,932,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.25,15,-10.801466736917275
0.5,nonpos,0.03,-37.668246127276035,-40.477293275340145,933,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.25,15,-10.801466736917275
0.5,signed,0.03,-35.38942558702417,-40.477293275340145,934,-5.611474320017592,-8.830496604182814,2,3,2,3.0563689394608407,14,15,1,1.0,0.25,14,3.0563689394608407
0.5,signed,0.03,-34.2676433518253,-40.477293275340145,935,-0.002563144023211598,-3.81558410224071,2,3,2,8.598040172074883,14,15,0,1.0,0.25,14,8.598040172074883
0.5,nonpos,0.1,-37.668246127276035,-40.477293275340145,936,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.25,15,-10.801466736917275
0.5,nonpos,0.1,-37.668246127276035,-40.477293275340145,937,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.25,15,-10.801466736917275
0.5,signed,0.1,-37.51025212647,-40.477293275340145,938,-16.215607017246757,-18.41594207448438,3,3,3,-9.45554960197713,15,15,1,1.0,0.25,15,-9.45554960197713
0.5,signed,0.1,-37.44245631730498,-40.477293275340145,939,-15.87662797142165,-18.2016233772357,3,3,3,-8.917324842905415,15,15,0,1.0,0.25,15,-8.917324842905415
0.5,nonpos,0.001,-37.668246127276035,-40.477293275340145,940,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.25,15,-10.801466736917275
0.5,nonpos,0.001,-37.668246127276035,-40.477293275340145,941,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.25,15,-10.801466736917275
0.5,signed,0.001,-17.093403334597774,-40.477293275340145,942,85.8686369421144,77.42808080550489,0,3,0,119.45335212299399,12,15,1,2.0,0.25,12,119.45335212299399
0.5,signed,0.001,-7.749277698690144,-40.477293275340145,943,132.58926512165255,116.26319504975302,0,3,0,183.99204963022285,12,15,0,2.0,0.25,12,183.99204963022285
0.5,nonpos,0.003,-37.668246127276035,-40.477293275340145,944,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.25,15,-10.801466736917275
0.5,nonpos,0.003,-37.668246127276035,-40.477293275340145,945,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.25,15,-10.801466736917275
0.5,signed,0.003,-20.29560787844976,-40.477293275340145,946,69.85761422285445,63.82579095939538,0,3,0,97.03754705644378,12,15,1,2.0,0.25,12,97.03754705644378
0.5,signed,0.003,-12.301675328312955,-40.477293275340145,947,109.8272769735385,97.24390577092893,0,3,0,152.12467820220553,12,15,0,2.0,0.25,12,152.12467820220553
0.5,nonpos,0.01,-37.668246127276035,-40.477293275340145,948,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.25,15,-10.801466736917275
0.5,nonpos,0.01,-37.668246127276035,-40.477293275340145,949,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.25,15,-10.801466736917275
0.5,signed,0.01,-31.76355612036807,-40.477293275340145,950,12.517873013262923,15.431716560324936,0,3,0,17.192342524461644,12,15,1,2.0,0.25,12,17.192342524461644
