base_mae,basis_dim,coef,corr_mae,delta_pct,denominator,fit_start,group,lambda,locality,locality_factor,n_cal,nonharm,nuisance,response_rule,ridge,role,shrinkage,source_dot,source_full_norm,source_perp_norm,source_retention,test_curve,test_label,test_scale,train_scale,variant,win
0.004934623402238123,4,0.10057651203544883,0.006769632302767379,37.18640210105961,0.0020531601790880426,6500,core_wsd,18.05070782708191,linear,0.9998554913294798,512,0,mpl_ld4,observation_bracket,0.001953125,main_parameter_light_candidate,sample_size_ridge,0.0002064996894627528,0.16974582201534158,0.010001758799733298,0.003471798942535814,wsdcon_9.csv,WSD-con 9e-5,100,100,observation_bracket_mplld_neff,0
0.0013816404339982303,4,0.10057651203544883,0.0018845000360000728,36.395837124327144,0.0020531601790880426,6500,core_wsd,18.05070782708191,linear,0.9998554913294798,512,0,mpl_ld4,observation_bracket,0.001953125,main_parameter_light_candidate,sample_size_ridge,0.0002064996894627528,0.16974582201534158,0.010001758799733298,0.003471798942535814,wsdcon_18.csv,WSD-con 18e-5,100,100,observation_bracket_mplld_neff,0
0.0032781062167547585,4,0.19249500813382964,0.0032781062167547585,0.0,0.0023606309322748748,6500,extra_control,9.02600304324791,linear,0.0,512,1,mpl_ld4,observation_bracket,0.001953125,main_parameter_light_candidate,sample_size_ridge,0.00045440967050922184,0.34187794345988887,0.020186776173398136,0.0034865168601277145,cosine_24000.csv,Cosine 24k,100,100,observation_bracket_mplld_neff,0
0.001848699219840022,4,0.1925059085697936,0.001848699219840022,0.0,0.002360691425623173,6500,extra_control,9.025353913540956,linear,0.0,512,1,mpl_ld4,observation_bracket,0.001953125,main_parameter_light_candidate,sample_size_ridge,0.0004544470477425102,0.34190271770192204,0.020188274458783562,0.003486529103661361,constant_24000.csv,Constant 24k,100,100,observation_bracket_mplld_neff,0
0.004776169698442608,4,0.1925059085697936,0.004776169698442608,0.0,0.002360691425623173,6500,extra_control,9.025353913540956,linear,0.0,512,1,mpl_ld4,observation_bracket,0.001953125,main_parameter_light_candidate,sample_size_ridge,0.0004544470477425102,0.34190271770192204,0.020188274458783562,0.003486529103661361,constant_72000.csv,Constant 72k,100,100,observation_bracket_mplld_neff,0
0.004701998914275349,4,0.1693664356547289,0.0032003263455986286,-31.93689739309843,0.002398401728141792,6500,core_wsd,9.031125300869606,linear,0.8168498168498168,512,1,mpl_ld4,observation_bracket,0.001953125,main_parameter_light_candidate,sample_size_ridge,0.0004062087519635174,0.34169890642405326,0.021101581176342976,0.0038136674499119083,wsd_20000_24000.csv,WSD sharp,400,400,observation_bracket_mplld_neff,1
0.0038535563963712593,4,0.16941688294227322,0.0027084923534360706,-29.714474764491573,0.002398756174831932,6500,core_wsd,9.02761081624502,linear,0.8168498168498168,512,1,mpl_ld4,observation_bracket,0.001953125,main_parameter_light_candidate,sample_size_ridge,0.00040638979407855655,0.3418329435681329,0.02110997808696002,0.003813710613028783,wsdld_20000_24000.csv,WSD linear,400,400,observation_bracket_mplld_neff,1
0.008173606778800102,4,0.08939856710848373,0.006753022243935439,-17.380142858710013,0.0020635980530268896,6500,core_wsd,18.05070782708191,linear,0.9998554913294798,512,1,mpl_ld4,observation_bracket,0.001953125,main_parameter_light_candidate,sample_size_ridge,0.00018448270902846075,0.1697485910092814,0.010510616205860131,0.0038339284180953226,wsdcon_3.csv,WSD-con 3e-5,400,400,observation_bracket_mplld_neff,1
0.006687305974578527,4,0.08939856710848373,0.006789729503182745,1.5316112197284681,0.0020635980530268896,6500,core_wsd,18.05070782708191,linear,0.9998554913294798,512,0,mpl_ld4,observation_bracket,0.001953125,main_parameter_light_candidate,sample_size_ridge,0.00018448270902846075,0.1697485910092814,0.010510616205860131,0.0038339284180953226,wsdcon_9.csv,WSD-con 9e-5,400,400,observation_bracket_mplld_neff,0
0.0025579541942073844,4,0.08939856710848373,0.0026372510251594524,3.1000098098566298,0.0020635980530268896,6500,core_wsd,18.05070782708191,linear,0.9998554913294798,512,0,mpl_ld4,observation_bracket,0.001953125,main_parameter_light_candidate,sample_size_ridge,0.00018448270902846075,0.1697485910092814,0.010510616205860131,0.0038339284180953226,wsdcon_18.csv,WSD-con 18e-5,400,400,observation_bracket_mplld_neff,0
