base_mae,corr_mae,delta_pct,kappa_hat,kappa_star,lambda,n_cal,protocol,ridge,source_dot,source_energy,target_curve,target_label,terminal_corr_error,terminal_mpl_error,test_scale,train_scales
0.002504818961791151,0.002174545629044597,-13.185517108604971,0.02770114667673514,0.03376118027071087,18.05070782708191,1500,all_scale_mean_kappa,0.002,5.640808696290449e-05,3.685389746611186e-05,wsdcon_18.csv,WSD-con 18e-5,-0.0013362921480335466,-0.0013362921717416931,25,"25,100,400"
0.002504818961791151,0.0021584052306508005,-13.829890959170799,0.031783300219353904,0.03376118027071087,18.05070782708191,1500,all_scale_median_kappa,0.002,5.640808696290449e-05,3.685389746611186e-05,wsdcon_18.csv,WSD-con 18e-5,-0.0013362921445398968,-0.0013362921717416931,25,"25,100,400"
0.0037480705220761528,0.001886005814306846,-49.680620916862075,0.08194692666912794,0.06926088194817957,9.026941864314445,500,same_scale,0.002,0.00017595109962028612,0.00014713481971951253,wsd_20000_24000.csv,WSD sharp,0.001786979523181298,-0.015384536101953561,100,100
0.0037480705220761528,0.006035696572957855,61.03476541883548,0.20510938681231225,0.06926088194817957,9.026941864314445,1000,leave_one_scale_out_pooled,0.001,0.0002730959504877024,0.0003314649062726809,wsd_20000_24000.csv,WSD sharp,0.027594977391335984,-0.015384536101953561,100,"25,400"
0.0037480705220761528,0.012336702390944443,229.14808614942564,0.3920896072620074,0.06926088194817957,9.026941864314445,1500,all_scale_pooled,0.0006666666666666666,0.00044904705010798845,0.00047859972599219346,wsd_20000_24000.csv,WSD sharp,0.06677562647176893,-0.015384536101953561,100,"25,100,400"
0.0037480705220761528,0.002151331456661747,-42.60162811797711,0.04738269271226069,0.06926088194817957,9.026941864314445,500,single_source_25M,0.002,0.00010294575349582092,0.00017264464307624282,wsd_20000_24000.csv,WSD sharp,-0.005455760474348814,-0.015384536101953561,100,25
0.0037480705220761528,0.001781726577837799,-52.46283208004168,0.07881628678987389,0.06926088194817957,9.026941864314445,500,single_source_400M,0.002,0.00017015019699188148,0.00015882026319643798,wsd_20000_24000.csv,WSD sharp,0.0011309716191831853,-0.015384536101953561,100,400
0.0037480705220761528,0.0017084850086647933,-54.4169460365858,0.06309948975106729,0.06926088194817957,9.026941864314445,1000,leave_one_scale_out_mean_kappa,0.002,0.00013654797524385122,0.00016573245313634039,wsd_20000_24000.csv,WSD sharp,-0.0021623944275828144,-0.015384536101953561,100,"25,400"
0.0037480705220761528,0.0017084850086647933,-54.4169460365858,0.06309948975106729,0.06926088194817957,9.026941864314445,1000,leave_one_scale_out_median_kappa,0.002,0.00013654797524385122,0.00016573245313634039,wsd_20000_24000.csv,WSD sharp,-0.0021623944275828144,-0.015384536101953561,100,"25,400"
0.0037480705220761528,0.0016237555013331718,-56.67756271475566,0.06938196872375417,0.06926088194817957,9.026941864314445,1500,all_scale_mean_kappa,0.002,0.0001496823500359962,0.0001595332419973978,wsd_20000_24000.csv,WSD sharp,-0.000845936443994777,-0.015384536101953561,100,"25,100,400"
0.0037480705220761528,0.001781726577837799,-52.46283208004168,0.07881628678987389,0.06926088194817957,9.026941864314445,1500,all_scale_median_kappa,0.002,0.0001496823500359962,0.0001595332419973978,wsd_20000_24000.csv,WSD sharp,0.0011309716191831853,-0.015384536101953561,100,"25,100,400"
0.003248313740665229,0.0016393179181859504,-49.533264054406544,0.08195208763827826,0.07309102076755729,9.026482506002322,500,same_scale,0.002,0.00017596354950810943,0.00014715151961449514,wsdld_20000_24000.csv,WSD linear,0.004899340697796184,-0.01688244050216925,100,100
0.003248313740665229,0.0045557143724273596,40.24859469068358,0.20511822433172047,0.07309102076755729,9.026482506002322,1000,leave_one_scale_out_pooled,0.001,0.0002731153722238502,0.0003315022256733446,wsdld_20000_24000.csv,WSD linear,0.037635271142215654,-0.01688244050216925,100,"25,400"
0.003248313740665229,0.009050710165547144,178.62795555252094,0.39209894195948164,0.07309102076755729,9.026482506002322,1500,all_scale_pooled,0.0006666666666666666,0.00044907892173195964,0.0004786537452878398,wsdld_20000_24000.csv,WSD linear,0.08733227334619764,-0.01688244050216925,100,"25,100,400"
0.003248313740665229,0.002109024259245505,-35.07325869287511,0.04738570411405721,0.07309102076755729,9.026482506002322,500,single_source_25M,0.002,0.00010295321110044684,0.0001726639505585662,wsdld_20000_24000.csv,WSD linear,-0.00428794695400736,-0.01688244050216925,100,25
