base_mae,corr_mae,delta_pct,kappa_hat,kappa_star,kernel,n_cal,param,ridge,scale,source_dot,source_energy,target_curve,target_label,terminal_corr_error,terminal_mpl_error
0.0013816404339982303,0.0011767462854502045,-14.829773615925335,0.03271892621544087,0.022022941921225534,signed_lr_time_exp,500,18.05070782708191,0.002,100,6.655048243683536e-05,3.400570051191185e-05,wsdcon_18.csv,WSD-con 18e-5,-0.0018822257843189583,-0.001882225784402003
0.004701998914275349,0.002192595446586084,-53.36886531535925,0.07881628678987389,0.09299964240306824,lr_time_exp,500,9.026941864314445,0.002,400,0.00017015019699188148,0.00015882026319643798,wsd_20000_24000.csv,WSD sharp,-0.00523045039261083,-0.021748173844712948
0.004701998914275349,0.004701998914275349,0.0,0.0,0.0,eta_level,500,0.0,0.002,400,0.0,4.5735638006550864e-08,wsd_20000_24000.csv,WSD sharp,-0.021748173844712948,-0.021748173844712948
0.004701998914275349,0.002954750247031507,-37.15969950437813,0.01569559330646675,0.02702523669085759,drop_cumsum,500,0.0,0.002,400,0.01582672539562386,1.0063547073752914,wsd_20000_24000.csv,WSD sharp,-0.007681042944104544,-0.021748173844712948
0.004701998914275349,0.004701997493957224,-3.0206687628986373e-05,3.5254981074870504e-05,44.15710983934228,drop_impulse,500,0.0,0.002,400,7.050996370244025e-08,4.4041982079787927e-11,wsd_20000_24000.csv,WSD sharp,-0.021748171738505295,-0.021748173844712948
0.004701998914275349,0.004492712964943931,-4.450999524819588,0.014187167473385413,0.159233975261651,step_time_exp,500,255.95496643225096,0.002,400,2.846637322101077e-05,6.487431293991836e-06,wsd_20000_24000.csv,WSD sharp,-0.021350373664180466,-0.021748173844712948
0.004701998914275349,0.00594080343371194,26.346337845284484,0.17737433667321795,0.07481093606349284,power_law_lr_time,500,255.95496643225096,0.002,400,0.0007303149238416103,0.0021173652149413893,wsd_20000_24000.csv,WSD sharp,0.029435387626412624,-0.021748173844712948
0.004701998914275349,0.0020167264324946915,-57.10916847786001,0.0788161833466619,0.0906733533202611,signed_lr_time_exp,500,9.026941864314445,0.002,400,0.00017014993031345445,0.00015881971301596632,wsd_20000_24000.csv,WSD sharp,-0.0052304720714597686,-0.021748173844712948
0.0038535563963712593,0.0020041384122843563,-47.99249819798735,0.07882117112934564,0.09432344274255343,lr_time_exp,500,9.026482506002322,0.002,400,0.00017016216112340332,0.00015883827511477847,wsdld_20000_24000.csv,WSD linear,-0.0025327179106735542,-0.023834165468386015
0.0038535563963712593,0.0038535563963712593,0.0,0.0,0.0,eta_level,500,0.0,0.002,400,0.0,4.5735638006550864e-08,wsdld_20000_24000.csv,WSD linear,-0.023834165468386015,-0.023834165468386015
0.0038535563963712593,0.0025668481787842904,-33.39014887127669,0.01569559330646675,0.026956643556580583,drop_cumsum,500,0.0,0.002,400,0.01582672539562386,1.0063547073752914,wsdld_20000_24000.csv,WSD linear,-0.009934148036179202,-0.023834165468386015
0.0038535563963712593,0.0038535550511153995,-3.4909463397791995e-05,3.5254981074870504e-05,55.49039127257937,drop_impulse,500,0.0,0.002,400,7.050996370244025e-08,4.4041982079787927e-11,wsdld_20000_24000.csv,WSD linear,-0.023834157536015255,-0.023834165468386015
0.0038535563963712593,0.003660887492385198,-4.999768633657209,0.01418794423896518,0.16917917929997844,step_time_exp,500,255.9679919979995,0.002,400,2.8467941497872584e-05,6.4881154303817375e-06,wsdld_20000_24000.csv,WSD linear,-0.022653736455546802,-0.023834165468386015
0.0038535563963712593,0.004697051645894913,21.888748022941606,0.17737416243795448,0.0753241551137693,power_law_lr_time,500,255.9679919979995,0.002,400,0.0007303460021285424,0.0021175444726004985,wsdld_20000_24000.csv,WSD linear,0.03487387232354111,-0.023834165468386015
0.0038535563963712593,0.0018282595048382567,-52.556565499862515,0.07882106759592773,0.090495643064797,signed_lr_time_exp,500,9.026482506002322,0.002,400,0.0001701618942042586,0.00015883772440872094,wsdld_20000_24000.csv,WSD linear,-0.002532745890614141,-0.023834165468386015
0.008173606778800102,0.005233453951382069,-35.97130259610619,0.031783300219353904,0.0504005806684353,lr_time_exp,500,18.05070782708191,0.002,400,6.472565485639192e-05,3.646740299732384e-05,wsdcon_3.csv,WSD-con 3e-5,0.00925028230980951,0.00886118742045916
0.008173606778800102,0.008173606778800102,0.0,0.0,0.0,eta_level,500,0.0,0.002,400,0.0,4.5735638006550864e-08,wsdcon_3.csv,WSD-con 3e-5,0.00886118742045916,0.00886118742045916
0.008173606778800102,0.008950420015526397,9.503922292189483,0.01569559330646675,0.00994808552952794,drop_cumsum,500,0.0,0.002,400,0.01582672539562386,1.0063547073752914,wsdcon_3.csv,WSD-con 3e-5,0.022987221396279178,0.00886118742045916
0.008173606778800102,0.008173315682626092,-0.003561416421038466,3.5254981074870504e-05,0.0020805514777924275,drop_impulse,500,0.0,0.002,400,7.050996370244025e-08,4.4041982079787927e-11,wsdcon_3.csv,WSD-con 3e-5,0.00886118742045916,0.00886118742045916
0.008173606778800102,0.008139249047974275,-0.4203496908481208,0.0068225536055520255,0.04132873133583091,step_time_exp,500,128.0,0.002,400,1.3655799098610818e-05,1.5671386587662735e-06,wsdcon_3.csv,WSD-con 3e-5,0.00886118742045916,0.00886118742045916
0.008173606778800102,0.02137992102777435,161.57266438639408,0.15204486122766772,0.04222699628267179,power_law_lr_time,500,128.0,0.002,400,0.00040324539593036645,0.000652147482489119,wsdcon_3.csv,WSD-con 3e-5,0.02786679507381029,0.00886118742045916
0.008173606778800102,0.005207779842012897,-36.28541251188736,0.03178330021934952,0.050572007388057144,signed_lr_time_exp,500,18.05070782708191,0.002,400,6.472565485638269e-05,3.646740299731454e-05,wsdcon_3.csv,WSD-con 3e-5,0.00925028230980951,0.00886118742045916
0.006687305974578527,0.0060741550821926315,-9.168877492921057,0.031783300219353904,0.03759393801515421,lr_time_exp,500,18.05070782708191,0.002,400,6.472565485639192e-05,3.646740299732384e-05,wsdcon_9.csv,WSD-con 9e-5,0.013847471505246567,0.013847415511553773
0.006687305974578527,0.006687305974578527,0.0,0.0,0.0,eta_level,500,0.0,0.002,400,0.0,4.5735638006550864e-08,wsdcon_9.csv,WSD-con 9e-5,0.013847415511553773,0.013847415511553773
0.006687305974578527,0.011070507617429417,65.54510380582883,0.01569559330646675,0.0,drop_cumsum,500,0.0,0.002,400,0.01582672539562386,1.0063547073752914,wsdcon_9.csv,WSD-con 9e-5,0.024834330826080553,0.013847415511553773
0.006687305974578527,0.006687079566443185,-0.0033856404388132866,3.5254981074870504e-05,0.003426363905142869,drop_impulse,500,0.0,0.002,400,7.050996370244025e-08,4.4041982079787927e-11,wsdcon_9.csv,WSD-con 9e-5,0.013847415511553773,0.013847415511553773
0.006687305974578527,0.0066433029793003225,-0.6580078053177174,0.0068225536055520255,0.03149057402939515,step_time_exp,500,128.0,0.002,400,1.3655799098610818e-05,1.5671386587662735e-06,wsdcon_9.csv,WSD-con 9e-5,0.013847415511553773,0.013847415511553773
0.006687305974578527,0.01395421224859248,108.66717182732101,0.15204486122766772,0.018118963672368392,power_law_lr_time,500,128.0,0.002,400,0.00040324539593036645,0.000652147482489119,wsdcon_9.csv,WSD-con 9e-5,0.019277589126819095,0.013847415511553773
0.006687305974578527,0.006048480972823142,-9.552800547542583,0.03178330021934952,0.03842591384914676,signed_lr_time_exp,500,18.05070782708191,0.002,400,6.472565485638269e-05,3.646740299731454e-05,wsdcon_9.csv,WSD-con 9e-5,0.013847471505246567,0.013847415511553773
0.0025579541942073844,0.002438607371776436,-4.66571382322698,0.031783300219353904,0.027662472359065323,lr_time_exp,500,18.05070782708191,0.002,400,6.472565485639192e-05,3.646740299732384e-05,wsdcon_18.csv,WSD-con 18e-5,4.47818050983706e-05,4.478180501799045e-05
0.0025579541942073844,0.0025579541942073844,0.0,0.0,0.0,eta_level,500,0.0,0.002,400,0.0,4.5735638006550864e-08,wsdcon_18.csv,WSD-con 18e-5,4.478180501799045e-05,4.478180501799045e-05
0.0025579541942073844,0.005544208274568146,116.7438450275335,0.01569559330646675,0.0,drop_cumsum,500,0.0,0.002,400,0.01582672539562386,1.0063547073752914,wsdcon_18.csv,WSD-con 18e-5,0.006323019127604468,4.478180501799045e-05
0.0025579541942073844,0.002557824818130047,-0.005057794921836667,3.5254981074870504e-05,0.003154963557739921,drop_impulse,500,0.0,0.002,400,7.050996370244025e-08,4.4041982079787927e-11,wsdcon_18.csv,WSD-con 18e-5,4.478180501799045e-05,4.478180501799045e-05
0.0025579541942073844,0.0025348473985542888,-0.9033310958195484,0.0068225536055520255,0.02411415322272922,step_time_exp,500,128.0,0.002,400,1.3655799098610818e-05,1.5671386587662735e-06,wsdcon_18.csv,WSD-con 18e-5,4.478180501799045e-05,4.478180501799045e-05
0.0025579541942073844,0.0053633145741339245,109.67203346640919,0.15204486122766772,0.017293549469143955,power_law_lr_time,500,128.0,0.002,400,0.00040324539593036645,0.000652147482489119,wsdcon_18.csv,WSD-con 18e-5,0.0016368745927435313,4.478180501799045e-05
0.0025579541942073844,0.002412933262406873,-5.6694108177901885,0.03178330021934952,0.03212161906761893,signed_lr_time_exp,500,18.05070782708191,0.002,400,6.472565485638269e-05,3.646740299731454e-05,wsdcon_18.csv,WSD-con 18e-5,4.47818050983706e-05,4.478180501799045e-05
