blend_mae,channel,delta_vs_first_error_pct,delta_vs_pure_pct,first_error_mae,pure_mpl_mae,scale,test_curve,test_label,variant,weight,win_vs_first_error,win_vs_pure
0.0022171104147201497,smooth,-10.12401267925096,-38.71798007991364,0.0024668551420834305,0.0036178807709199698,100,wsdld_20000_24000.csv,WSD linear,smooth_only,0.5,1,1
0.0034844253704255862,step,-1.7955565406253315,-56.049536616085135,0.003548134124773109,0.007928074250295227,100,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.5,1,1
0.004410447507031086,step,-2.2682514038955492,-29.508373224096385,0.004512809368896204,0.0062566970131816045,100,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.5,1,1
0.0018720985527695437,step,-5.718779089680714,-29.91608079081144,0.001985653701441024,0.0026712241180200675,100,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.5,1,1
0.004415829589479801,smooth,0.17236708903423104,-39.31343554996428,0.004408231249596974,0.007276453411883992,400,wsd_20000_24000.csv,WSD sharp,smooth_only,0.5,0,1
0.004090810503121149,smooth,-1.2824050912003782,-32.55740964038031,0.004143952764348088,0.006065618893503333,400,wsdld_20000_24000.csv,WSD linear,smooth_only,0.5,1,1
0.006023393924202297,step,2.2026475340880314,-60.83219429434108,0.005893579148420095,0.015378430871178581,400,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.5,0,1
0.00642876407709711,step,-1.970503280173408,-28.82934573520679,0.006557989474811701,0.009032886016726277,400,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.5,1,1
0.004426517186943299,step,6.991223648521094,-9.084949472311333,0.004137271297583188,0.004868849724276598,400,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.5,0,1
0.004653197282517979,smooth,53.3947323914866,8.130260264182887,0.0030334791879569334,0.004303325702859985,25,wsd_20000_24000.csv,WSD sharp,smooth_only,0.55,0,0
0.00465302416044339,smooth,45.00329860565502,20.52585869662027,0.0032089091801266964,0.003860602372604268,25,wsdld_20000_24000.csv,WSD linear,smooth_only,0.55,0,0
0.006391789699070618,step,57.88320862417442,-25.60251888813009,0.004048429060170452,0.008591406057766149,25,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.55,0,1
0.005097672978542454,step,17.637454043327306,-15.771743295613383,0.004333375811299792,0.006052212378600692,25,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.55,0,1
0.004387593616953275,step,23.7948128363038,6.124381880928009,0.003544246738960761,0.004134387912738256,25,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.55,0,0
0.0020585828176219734,smooth,-9.887682056424685,-52.62060321366213,0.002284463283822057,0.004344890305179187,100,wsd_20000_24000.csv,WSD sharp,smooth_only,0.55,1,1
0.0021946974019549426,smooth,-11.03257890930035,-39.33748675203395,0.0024668551420834305,0.0036178807709199698,100,wsdld_20000_24000.csv,WSD linear,smooth_only,0.55,1,1
0.00348047647643075,step,-1.9068514876586118,-56.09934560967132,0.003548134124773109,0.007928074250295227,100,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.55,1,1
0.004404177482959503,step,-2.407189780393315,-29.608586228791566,0.004512809368896204,0.0062566970131816045,100,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.55,1,1
0.0018640458976340157,step,-6.124320858101062,-30.21754015100533,0.001985653701441024,0.0026712241180200675,100,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.55,1,1
0.004418952049206915,smooth,0.2431995737728565,-39.27052371434374,0.004408231249596974,0.007276453411883992,400,wsd_20000_24000.csv,WSD sharp,smooth_only,0.55,0,1
0.004089168086137444,smooth,-1.3220391574434887,-32.58448712435255,0.004143952764348088,0.006065618893503333,400,wsdld_20000_24000.csv,WSD linear,smooth_only,0.55,1,1
0.00603779528235232,step,2.447004278730769,-60.73854782110425,0.005893579148420095,0.015378430871178581,400,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.55,0,1
0.006431628029328817,step,-1.926832087306951,-28.797639896935344,0.006557989474811701,0.009032886016726277,400,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.55,1,1
0.004492664637282403,step,8.590041941576798,-7.726364712356936,0.004137271297583188,0.004868849724276598,400,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.55,0,1
0.004803535532546173,smooth,58.35070013390742,11.623796668556817,0.0030334791879569334,0.004303325702859985,25,wsd_20000_24000.csv,WSD sharp,smooth_only,0.6,0,0
0.00478793238298139,smooth,49.20747563171448,24.020345036247992,0.0032089091801266964,0.003860602372604268,25,wsdld_20000_24000.csv,WSD linear,smooth_only,0.6,0,0
0.006786973869105425,step,67.64462877409716,-21.002757599026744,0.004048429060170452,0.008591406057766149,25,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.6,0,1
0.005317230379817034,step,22.704113637033842,-12.144021934563876,0.004333375811299792,0.006052212378600692,25,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.6,0,1
0.004528428806498182,step,27.768441082801164,9.530815735646513,0.003544246738960761,0.004134387912738256,25,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.6,0,0
0.002041752907421744,smooth,-10.624393839862577,-53.00795269818577,0.002284463283822057,0.004344890305179187,100,wsd_20000_24000.csv,WSD sharp,smooth_only,0.6,1,1
0.0021723412110319766,smooth,-11.938841727152106,-39.95542284054915,0.0024668551420834305,0.0036178807709199698,100,wsdld_20000_24000.csv,WSD linear,smooth_only,0.6,1,1
0.003476616724959087,step,-2.0156340571988673,-56.148030212638034,0.003548134124773109,0.007928074250295227,100,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.6,1,1
0.00439799660141113,step,-2.5441528347375453,-29.7073744797705,0.004512809368896204,0.0062566970131816045,100,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.6,1,1
0.0018560823850217061,step,-6.525373297734937,-30.51566236990069,0.001985653701441024,0.0026712241180200675,100,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.6,1,1
0.004423266630696158,smooth,0.3410751443803983,-39.21122859837149,0.004408231249596974,0.007276453411883992,400,wsd_20000_24000.csv,WSD sharp,smooth_only,0.6,0,1
0.004089395999653322,smooth,-1.3165392512225815,-32.58072965920547,0.004143952764348088,0.006065618893503333,400,wsdld_20000_24000.csv,WSD linear,smooth_only,0.6,1,1
0.006115034460291094,step,3.7575691493065833,-60.236291260693186,0.005893579148420095,0.015378430871178581,400,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.6,0,1
0.006465417924821779,step,-1.4115843025591324,-28.42356348956794,0.006557989474811701,0.009032886016726277,400,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.6,1,1
0.0045594160059686415,step,10.203457255318305,-6.355376235275589,0.004137271297583188,0.004868849724276598,400,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.6,0,1
0.0049538737825744455,smooth,63.30666787633079,15.11733307293257,0.0030334791879569334,0.004303325702859985,25,wsd_20000_24000.csv,WSD sharp,smooth_only,0.65,0,0
0.004922941030775773,smooth,53.41478223392417,27.517432660511922,0.0032089091801266964,0.003860602372604268,25,wsdld_20000_24000.csv,WSD linear,smooth_only,0.65,0,0
0.0071821580391402875,step,77.40604892402129,-16.402996309922756,0.004048429060170452,0.008591406057766149,25,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.65,0,1
0.005576315341090239,step,28.682938750646425,-7.863191304937045,0.004333375811299792,0.006052212378600692,25,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.65,0,1
0.004671967989734037,step,31.818361808070517,13.002652105755953,0.003544246738960761,0.004134387912738256,25,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.65,0,0
0.00202530196836192,smooth,-11.34451655649038,-53.38657995697329,0.002284463283822057,0.004344890305179187,100,wsd_20000_24000.csv,WSD sharp,smooth_only,0.65,1,1
0.0021503639912493974,smooth,-12.829742023957447,-40.5628839807622,0.0024668551420834305,0.0036178807709199698,100,wsdld_20000_24000.csv,WSD linear,smooth_only,0.65,1,1
0.003473351506193838,step,-2.1076604195184756,-56.18921573464708,0.003548134124773109,0.007928074250295227,100,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.65,1,1
0.004392896628355573,step,-2.657163880378155,-29.7888867065063,0.004512809368896204,0.0062566970131816045,100,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.65,1,1
0.0018487134051158184,step,-6.896484327847585,-30.791527650398,0.001985653701441024,0.0026712241180200675,100,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.65,1,1
0.004428020614257969,smooth,0.44891847864843015,-39.14589479778607,0.004408231249596974,0.007276453411883992,400,wsd_20000_24000.csv,WSD sharp,smooth_only,0.65,0,1
0.0040910855326804114,smooth,-1.2757682018605943,-32.55287540299925,0.004143952764348088,0.006065618893503333,400,wsdld_20000_24000.csv,WSD linear,smooth_only,0.65,1,1
0.006192812594006077,step,5.077278815644615,-59.7305300789022,0.005893579148420095,0.015378430871178581,400,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.65,0,1
0.006499207820314733,step,-0.8963365178114469,-28.04948708220063,0.006557989474811701,0.009032886016726277,400,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.65,1,1
0.004626167374654856,step,11.816872569059234,-4.984387758194742,0.004137271297583188,0.004868849724276598,400,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.65,0,1
0.005104212032602626,smooth,68.26263561875115,18.610869477306192,0.0030334791879569334,0.004303325702859985,25,wsd_20000_24000.csv,WSD sharp,smooth_only,0.7,0,0
0.005057949678570061,smooth,57.622088836130914,31.014520284773383,0.0032089091801266964,0.003860602372604268,25,wsdld_20000_24000.csv,WSD linear,smooth_only,0.7,0,0
0.007577342209175061,step,87.16746907394321,-11.803235020819802,0.004048429060170452,0.008591406057766149,25,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.7,0,1
0.005867748875418677,step,35.40826207867376,-3.0478689715886076,0.004333375811299792,0.006052212378600692,25,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.7,0,1
0.0048173028660100595,step,35.918947545468626,16.517921580790905,0.003544246738960761,0.004134387912738256,25,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.7,0,0
0.0020092144613185247,smooth,-12.048730415269493,-53.7568426313662,0.002284463283822057,0.004344890305179187,100,wsd_20000_24000.csv,WSD sharp,smooth_only,0.7,1,1
0.0021283867714668525,smooth,-13.7206423207614,-41.170345120974304,0.0024668551420834305,0.0036178807709199698,100,wsdld_20000_24000.csv,WSD linear,smooth_only,0.7,1,1
0.003470086287428699,step,-2.199686781834964,-56.23040125665474,0.003548134124773109,0.007928074250295227,100,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.7,1,1
0.0043881939807844115,step,-2.761370532748042,-29.86404853008916,0.004512809368896204,0.0062566970131816045,100,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.7,1,1
0.0018413444252100202,step,-7.267595357955736,-31.067392930891955,0.001985653701441024,0.0026712241180200675,100,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.7,1,1
0.004433547960194221,smooth,0.5743054110322054,-39.06993270989274,0.004408231249596974,0.007276453411883992,400,wsd_20000_24000.csv,WSD sharp,smooth_only,0.7,0,1
0.004094568887208311,smooth,-1.1917094607024503,-32.49544755286461,0.004143952764348088,0.006065618893503333,400,wsdld_20000_24000.csv,WSD linear,smooth_only,0.7,1,1
0.006270590727721108,step,6.396988481983468,-59.224768897110906,0.005893579148420095,0.015378430871178581,400,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.7,0,1
0.006532997715807674,step,-0.3810887330639501,-27.675410674833458,0.006557989474811701,0.009032886016726277,400,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.7,1,1
0.004693552874203794,step,13.4456151557081,-3.6003750372239907,0.004137271297583188,0.004868849724276598,400,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.7,0,1
0.005254550282630888,smooth,73.21860336117419,22.1044058816817,0.0030334791879569334,0.004303325702859985,25,wsd_20000_24000.csv,WSD sharp,smooth_only,0.75,0,0
0.00519295832636443,smooth,61.829395438340164,34.51160790903693,0.0032089091801266964,0.003860602372604268,25,wsdld_20000_24000.csv,WSD linear,smooth_only,0.75,0,0
0.00797252637920991,step,96.92888922386702,-7.20347373171596,0.004048429060170452,0.008591406057766149,25,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.75,0,1
0.006159450256601359,step,42.139766427362744,1.7718789641262056,0.004333375811299792,0.006052212378600692,25,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.75,0,0
0.0049626377422861,step,40.01953328286727,20.033191055826304,0.003544246738960761,0.004134387912738256,25,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.75,0,0
0.001994011538295105,smooth,-12.71422253024821,-54.10674612617474,0.002284463283822057,0.004344890305179187,100,wsd_20000_24000.csv,WSD sharp,smooth_only,0.75,1,1
0.0021065934134835043,smooth,-14.604089330339043,-41.772724230825574,0.0024668551420834305,0.0036178807709199698,100,wsdld_20000_24000.csv,WSD linear,smooth_only,0.75,1,1
0.003466821068663499,step,-2.2917131441531846,-56.27158677866318,0.003548134124773109,0.007928074250295227,100,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.75,1,1
0.004383591793191922,step,-2.863351077820675,-29.93760471449114,0.004512809368896204,0.0062566970131816045,100,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.75,1,1
0.0018346856457990513,step,-7.602939804277686,-31.316671131326302,0.001985653701441024,0.0026712241180200675,100,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.75,1,1
0.004439075306130399,smooth,0.699692343414271,-38.993970622000454,0.004408231249596974,0.007276453411883992,400,wsd_20000_24000.csv,WSD sharp,smooth_only,0.75,0,1
0.0040981318182093385,smooth,-1.1057304159681314,-32.436707776040784,0.004143952764348088,0.006065618893503333,400,wsdld_20000_24000.csv,WSD linear,smooth_only,0.75,1,1
0.006348368861436094,step,7.716698148321566,-58.71900771531988,0.005893579148420095,0.015378430871178581,400,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.75,0,1
0.006567737062121246,step,0.1486368245478875,-27.290823221285997,0.006557989474811701,0.009032886016726277,400,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.75,0,1
0.004761624540082994,step,15.09094273959084,-2.2022693298371476,0.004137271297583188,0.004868849724276598,400,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.75,0,1
0.005405918947330536,smooth,78.20853918471929,25.621886898725066,0.0030334791879569334,0.004303325702859985,25,wsd_20000_24000.csv,WSD sharp,smooth_only,0.8,0,0
0.005328997388830195,smooth,66.06881309803201,38.035386048716106,0.0032089091801266964,0.003860602372604268,25,wsdld_20000_24000.csv,WSD linear,smooth_only,0.8,0,0
0.008367710549244713,step,106.69030937378965,-2.603712442612671,0.004048429060170452,0.008591406057766149,25,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.8,0,1
0.006451151637783987,step,48.871270776050466,6.591626899840075,0.004333375811299792,0.006052212378600692,25,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.8,0,0
0.005107972618562072,step,44.120119020263935,23.548460530860016,0.003544246738960761,0.004134387912738256,25,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.8,0,0
0.001979513849771354,smooth,-13.348843739808448,-54.440418267597266,0.002284463283822057,0.004344890305179187,100,wsd_20000_24000.csv,WSD sharp,smooth_only,0.8,1,1
0.0020857905991672043,smooth,-15.44738223235884,-42.347724227605745,0.0024668551420834305,0.0036178807709199698,100,wsdld_20000_24000.csv,WSD linear,smooth_only,0.8,1,1
0.0034642334832457843,step,-2.3646412051204546,-56.30422503779171,0.003548134124773109,0.007928074250295227,100,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.8,1,1
0.004380452888804591,step,-2.9329065172541635,-29.987773427802942,0.004512809368896204,0.0062566970131816045,100,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.8,1,1
0.0018288916323507005,step,-7.894733556841194,-31.533575935729065,0.001985653701441024,0.0026712241180200675,100,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.8,1,1
0.004444602652066601,smooth,0.8250792757968917,-38.918008534107805,0.004408231249596974,0.007276453411883992,400,wsd_20000_24000.csv,WSD sharp,smooth_only,0.8,0,1
0.004102341926212683,smooth,-1.0041339875637045,-32.36729840368715,0.004143952764348088,0.006065618893503333,400,wsdld_20000_24000.csv,WSD linear,smooth_only,0.8,1,1
0.006426146995151085,step,9.03640781465973,-58.21324653352886,0.005893579148420095,0.015378430871178581,400,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.8,0,1
0.006602773411336557,step,0.682891253437723,-26.902947749920216,0.006557989474811701,0.009032886016726277,400,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.8,0,1
0.004829696205962203,step,16.7362703234738,-0.8041636224501159,0.004137271297583188,0.004868849724276598,400,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.8,0,1
0.0055575165231056,smooth,83.2060211643852,29.14468731502431,0.0030334791879569334,0.004303325702859985,25,wsd_20000_24000.csv,WSD sharp,smooth_only,0.85,0,0
0.005465265362371367,smooth,70.31536436801191,41.565093601821324,0.0032089091801266964,0.003860602372604268,25,wsdld_20000_24000.csv,WSD linear,smooth_only,0.85,0,0
0.008762894719279529,step,116.45172952371263,1.9960488464907833,0.004048429060170452,0.008591406057766149,25,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.85,0,0
0.006742853018966646,step,55.602775124738926,11.4113748355545,0.004333375811299792,0.006052212378600692,25,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.85,0,0
0.005253307494838099,step,48.22070475766216,27.06373000589508,0.003544246738960761,0.004134387912738256,25,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.85,0,0
0.0019650735967739106,smooth,-13.980950769048327,-54.77276849932189,0.002284463283822057,0.004344890305179187,100,wsd_20000_24000.csv,WSD sharp,smooth_only,0.85,1,1
0.0020650452203772015,smooth,-16.28834684499847,-42.9211366782523,0.0024668551420834305,0.0036178807709199698,100,wsdld_20000_24000.csv,WSD linear,smooth_only,0.85,1,1
0.0034617360031033314,step,-2.4350297545559285,-56.335726762720185,0.003548134124773109,0.007928074250295227,100,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.85,1,1
0.0043774040896924354,step,-3.000465300773114,-30.036501999855137,0.004512809368896204,0.0062566970131816045,100,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.85,1,1
0.001823187724177542,step,-8.18198949522657,-31.74710755723098,0.001985653701441024,0.0026712241180200675,100,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.85,1,1
0.00445012999800282,smooth,0.950466208179912,-38.84204644621494,0.004408231249596974,0.007276453411883992,400,wsd_20000_24000.csv,WSD sharp,smooth_only,0.85,0,1
0.004106944585549673,smooth,-0.8930646873393178,-32.29141728722069,0.004143952764348088,0.006065618893503333,400,wsdld_20000_24000.csv,WSD linear,smooth_only,0.85,1,1
0.006503925128866136,step,10.356117480998916,-57.70748535173742,0.005893579148420095,0.015378430871178581,400,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.85,0,1
0.006637809760551863,step,1.2171456823274918,-26.515072278554484,0.006557989474811701,0.009032886016726277,400,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.85,0,1
0.004897767871841407,step,18.38159790735667,0.5939420849368382,0.004137271297583188,0.004868849724276598,400,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.85,0,0
0.005709128368968982,smooth,88.20397356390353,32.66781933737208,0.0030334791879569334,0.004303325702859985,25,wsd_20000_24000.csv,WSD sharp,smooth_only,0.9,0,0
0.005601547606000843,smooth,74.56236034014772,45.09517078865017,0.0032089091801266964,0.003860602372604268,25,wsdld_20000_24000.csv,WSD linear,smooth_only,0.9,0,0
0.009158104425261679,step,126.21378043551768,6.596107362231662,0.004048429060170452,0.008591406057766149,25,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.9,0,0
0.007034579936096632,step,62.33486875874301,16.231544698751456,0.004333375811299792,0.006052212378600692,25,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.9,0,0
0.005398667907061499,step,52.32201098517449,30.579617128521797,0.003544246738960761,0.004134387912738256,25,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.9,0,0
0.0019507762704889522,smooth,-14.606801330368702,-55.10182919546687,0.002284463283822057,0.004344890305179187,100,wsd_20000_24000.csv,WSD sharp,smooth_only,0.9,1,1
0.002044442768299694,smooth,-17.12351757416044,-43.49059856442354,0.0024668551420834305,0.0036178807709199698,100,wsdld_20000_24000.csv,WSD linear,smooth_only,0.9,1,1
0.0034594627474364196,step,-2.4990988000590186,-56.36440025384986,0.003548134124773109,0.007928074250295227,100,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.9,1,1
0.004374579515055907,step,-3.063055461483122,-30.081646820366302,0.004512809368896204,0.0062566970131816045,100,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.9,1,1
0.0018177080404799572,step,-8.457953209020575,-31.95224510673942,0.001985653701441024,0.0026712241180200675,100,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.9,1,1
0.004455657343939065,smooth,1.0758531405635097,-38.76608435832172,0.004408231249596974,0.007276453411883992,400,wsd_20000_24000.csv,WSD sharp,smooth_only,0.9,0,1
0.004111547244886687,smooth,-0.781995387114387,-32.215536170753865,0.004143952764348088,0.006065618893503333,400,wsdld_20000_24000.csv,WSD linear,smooth_only,0.9,1,1
0.0065817042173156245,step,11.675843346907389,-57.20171796167646,0.005893579148420095,0.015378430871178581,400,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.9,0,1
0.006672846109767166,step,1.7514001112172162,-26.127196807188792,0.006557989474811701,0.009032886016726277,400,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.9,0,1
0.004965839537720615,step,20.02692549123961,1.9920477923238478,0.004137271297583188,0.004868849724276598,400,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.9,0,0
0.00586096287693074,smooth,93.20926611921587,36.19612554623861,0.0030334791879569334,0.004303325702859985,25,wsd_20000_24000.csv,WSD sharp,smooth_only,0.95,0,0
0.005738052511728746,smooth,78.8162951842156,48.63101552356959,0.0032089091801266964,0.003860602372604268,25,wsdld_20000_24000.csv,WSD linear,smooth_only,0.95,0,0
0.009553712579209395,step,135.98567338628754,11.2008036283348,0.004048429060170452,0.008591406057766149,25,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.95,0,0
0.0073267053011921955,step,69.07615725566525,21.058298071261248,0.004333375811299792,0.006052212378600692,25,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.95,0,0
0.005544426767250425,step,56.43455931841117,34.105141662391404,0.003544246738960761,0.004134387912738256,25,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.95,0,0
0.001938044732732697,smooth,-15.164111130286106,-55.39485242187787,0.002284463283822057,0.004344890305179187,100,wsd_20000_24000.csv,WSD sharp,smooth_only,0.95,1,1
0.002025220383601275,smooth,-17.902743900445007,-44.02191471096231,0.0024668551420834305,0.0036178807709199698,100,wsdld_20000_24000.csv,WSD linear,smooth_only,0.95,1,1
0.0034583678852763786,step,-2.5299562062770287,-56.378210192120804,0.003548134124773109,0.007928074250295227,100,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.95,1,1
0.0043737157663847545,step,-3.0821953940737945,-30.095452006542533,0.004512809368896204,0.0062566970131816045,100,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.95,1,1
0.0018134067502892518,step,-8.674571554283094,-32.11326829313883,0.001985653701441024,0.0026712241180200675,100,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.95,1,1
0.004462006690121048,smooth,1.2198870131640893,-38.67882555485554,0.004408231249596974,0.007276453411883992,400,wsd_20000_24000.csv,WSD sharp,smooth_only,0.95,0,1
0.0041169719044694495,smooth,-0.6510899475197784,-32.1261032591581,0.004143952764348088,0.006065618893503333,400,wsdld_20000_24000.csv,WSD linear,smooth_only,0.95,1,1
0.00666068558449048,step,13.015969019030216,-56.68813261713473,0.005893579148420095,0.015378430871178581,400,wsdcon_3.csv,WSD-con 3e-5,smooth_only,0.95,0,1
0.006707882458982461,step,2.285654540106785,-25.739321335823195,0.006557989474811701,0.009032886016726277,400,wsdcon_9.csv,WSD-con 9e-5,smooth_only,0.95,0,1
0.005033911203599779,step,21.672253075121482,3.390153499709947,0.004137271297583188,0.004868849724276598,400,wsdcon_18.csv,WSD-con 18e-5,smooth_only,0.95,0,0
0.006012980165085883,smooth,98.22058410546279,39.72867917224261,0.0030334791879569334,0.004303325702859985,25,wsd_20000_24000.csv,WSD sharp,smooth_only,1.0,0,0
0.005874557417456613,smooth,83.07023002828238,52.166860258488114,0.0032089091801266964,0.003860602372604268,25,wsdld_20000_24000.csv,WSD linear,smooth_only,1.0,0,0
0.009949320733157158,step,145.75756633705862,15.80549989443847,0.004048429060170452,0.008591406057766149,25,wsdcon_3.csv,WSD-con 3e-5,smooth_only,1.0,0,0
0.0076188306662877976,step,75.81744575258837,25.885051443771665,0.004333375811299792,0.006052212378600692,25,wsdcon_9.csv,WSD-con 9e-5,smooth_only,1.0,0,0
0.005690185627439395,step,60.54710765164908,37.630666196262055,0.003544246738960761,0.004134387912738256,25,wsdcon_18.csv,WSD-con 18e-5,smooth_only,1.0,0,0
0.0019263406819660072,smooth,-15.676443757804115,-55.66422747958044,0.002284463283822057,0.004344890305179187,100,wsd_20000_24000.csv,WSD sharp,smooth_only,1.0,1,1
0.0020071772678229077,smooth,-18.6341656799634,-44.520635285819154,0.0024668551420834305,0.0036178807709199698,100,wsdld_20000_24000.csv,WSD linear,smooth_only,1.0,1,1
0.003457982966937056,step,-2.5408046783411242,-56.383065322473655,0.003548134124773109,0.007928074250295227,100,wsdcon_3.csv,WSD-con 3e-5,smooth_only,1.0,1,1
0.004373638995673453,step,-3.083896567445532,-30.09667902314793,0.004512809368896204,0.0062566970131816045,100,wsdcon_9.csv,WSD-con 9e-5,smooth_only,1.0,1,1
0.0018098154039192197,step,-8.85543624219044,-32.247714008337525,0.001985653701441024,0.0026712241180200675,100,wsdcon_18.csv,WSD-con 18e-5,smooth_only,1.0,1,1
0.0044691290030496565,smooth,1.3814555091285374,-38.58094390117828,0.004408231249596974,0.007276453411883992,400,wsd_20000_24000.csv,WSD sharp,smooth_only,1.0,0,1
0.004124006887226395,smooth,-0.4813249150254273,-32.01012197381093,0.004143952764348088,0.006065618893503333,400,wsdld_20000_24000.csv,WSD linear,smooth_only,1.0,1,1
0.006739666951665367,step,14.356094691153597,-56.174547272592775,0.005893579148420095,0.015378430871178581,400,wsdcon_3.csv,WSD-con 3e-5,smooth_only,1.0,0,1
0.006742918808197767,step,2.819908968996554,-25.351445864457457,0.006557989474811701,0.009032886016726277,400,wsdcon_9.csv,WSD-con 9e-5,smooth_only,1.0,0,1
0.005101982869478999,step,23.317580659004733,4.788259207097201,0.004137271297583188,0.004868849724276598,400,wsdcon_18.csv,WSD-con 18e-5,smooth_only,1.0,0,0
0.0030334791879569334,smooth,0.0,-29.5084918638418,0.0030334791879569334,0.004303325702859985,25,wsd_20000_24000.csv,WSD sharp,smooth_plus_step,0.0,0,1
0.0032089091801266964,smooth,0.0,-16.880609023662686,0.0032089091801266964,0.003860602372604268,25,wsdld_20000_24000.csv,WSD linear,smooth_plus_step,0.0,0,1
0.004048429060170452,step,0.0,-52.87815483344662,0.004048429060170452,0.008591406057766149,25,wsdcon_3.csv,WSD-con 3e-5,smooth_plus_step,0.0,0,1
0.004333375811299792,step,0.0,-28.40013634317151,0.004333375811299792,0.006052212378600692,25,wsdcon_9.csv,WSD-con 9e-5,smooth_plus_step,0.0,0,1
