scale,scheme,split,curve,mae_loss,rmse_loss,mse_loss,huber_loss,prede,worste,r2_score,best_loss,weight_cosine_24000,weight_constant_24000,weight_wsdcon_9
100,constant_wsdcon_1_3_3,test,wsdld_20000_24000.csv,0.00269935846554759,0.0041288173657121514,1.7047132839406228e-05,8.972815360859395e-05,0.0008739044790416491,0.004877853605403141,0.9993279828709604,0.00024054090244148598,0.42857142857142855,1.2857142857142856,1.2857142857142856
100,constant_wsdcon_1_3_3,test,wsdcon_3.csv,0.005339862902974197,0.007920180435311328,6.272925812788833e-05,0.00014099056122806515,0.0016986322620489032,0.008267585963927692,0.997844561439332,0.00024054090244148598,0.42857142857142855,1.2857142857142856,1.2857142857142856
100,constant_wsdcon_1_3_3,test,wsdcon_18.csv,0.0014423100780277848,0.0018415663330312822,3.3913665589542837e-06,1.6495198845691967e-05,0.00044303205230854275,0.001895212137110665,0.9998744178543985,0.00024054090244148598,0.42857142857142855,1.2857142857142856,1.2857142857142856
400,equal_1_1_1,train,cosine_24000.csv,0.007128557239194432,0.00843199118643952,7.109847536819373e-05,0.00033711792529272,0.0024751578928690573,0.006521762144273827,0.99783682819912,0.00040780329047521873,1.0,1.0,1.0
400,equal_1_1_1,train,constant_24000.csv,0.0016748649475793844,0.002363050696760466,5.5840085954601246e-06,3.633473696530246e-05,0.0005507360058279914,0.004357099596698218,0.9997739025007573,0.00040780329047521873,1.0,1.0,1.0
400,equal_1_1_1,train,wsdcon_9.csv,0.006683835526647975,0.008912180676440543,7.94269644095202e-05,0.0002029284112315602,0.0022830096797488916,0.011263961473650278,0.9975865109795741,0.00040780329047521873,1.0,1.0,1.0
400,equal_1_1_1,test,constant_72000.csv,0.004119207616763998,0.005414629597750407,2.9318213680834738e-05,0.0005582549366702588,0.001454014403259452,0.010777258117667122,0.9983070440687142,0.00040780329047521873,1.0,1.0,1.0
400,equal_1_1_1,test,cosine_72000.csv,0.005614369647639921,0.006916300935284028,4.783521862741073e-05,0.0008599745321300567,0.0020202448487680767,0.009093294232890327,0.998112443379133,0.00040780329047521873,1.0,1.0,1.0
400,equal_1_1_1,test,wsd_20000_24000.csv,0.004698957923013549,0.008002037996134338,6.403261209157765e-05,0.00021469395474073077,0.0016495857264974228,0.007991151377322986,0.9977630820289797,0.00040780329047521873,1.0,1.0,1.0
400,equal_1_1_1,test,wsdld_20000_24000.csv,0.003850449512879239,0.006445155658120064,4.154003145739708e-05,0.0001619800668991739,0.0013389496724915142,0.00874811551640459,0.9984927328626004,0.00040780329047521873,1.0,1.0,1.0
400,equal_1_1_1,test,wsdcon_3.csv,0.008172974990715572,0.01347564871567053,0.00018159310830815278,0.0002585578890084154,0.0027768716926555637,0.017879661914906485,0.9943324023223271,0.00040780329047521873,1.0,1.0,1.0
400,equal_1_1_1,test,wsdcon_18.csv,0.002554111022217273,0.0035791642611005814,1.2810416807939672e-05,4.862959755993671e-05,0.0008366569226792584,0.005200716874172588,0.9995649653791886,0.00040780329047521873,1.0,1.0,1.0
400,cosine_constant_3_3_1,train,cosine_24000.csv,0.004271346431358138,0.006214671313284592,3.8622139532162426e-05,0.000193438545165241,0.0015015177149366504,0.005478981868754632,0.9988249210311055,0.0003651077695824944,1.2857142857142856,1.2857142857142856,0.42857142857142855
400,cosine_constant_3_3_1,train,constant_24000.csv,0.001501252534307131,0.0021357680869511877,4.5615053212391365e-06,3.2490432151609706e-05,0.0004949466395657316,0.0030820067811938743,0.9998153038398341,0.0003651077695824944,1.2857142857142856,1.2857142857142856,0.42857142857142855
