base_mae,corr_mae,delta_pct,estimator,kappa,scale,test_curve,test_label,train_curve,train_label,win
0.004701998914275349,0.004687661887628294,-0.30491344018662714,residual_gcv,0.0004589584721192618,400,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0038535563963712593,0.003843255720880656,-0.26730309436506783,residual_gcv,0.0004589584721192618,400,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.008173606778800102,0.008105890702953103,-0.8284723951075601,residual_gcv,0.0004589584721192618,400,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.006687305974578527,0.006669823043747997,-0.2614345881135294,residual_gcv,0.0004589584721192618,400,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0025579541942073844,0.00255106785927265,-0.26921259772081374,residual_gcv,0.0004589584721192618,400,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.00744534704076948,0.007423559439464547,-0.29263379108627197,residual_gcv,0.0019176840804657213,25,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1
0.003408385839825258,0.0033486362718050584,-1.7530165547003485,residual_gcv,0.0019176840804657213,25,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,0.003093099920741275,-1.370991537262356,residual_gcv,0.0019176840804657213,25,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1
0.004487187642230267,0.004187239709727386,-6.684541775788055,residual_gcv,0.0019176840804657213,25,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1
0.002926482771138891,0.0028231512176491477,-3.530912756733229,residual_gcv,0.0019176840804657213,25,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,1
0.002504818961791151,0.0024655819338678074,-1.5664616294379097,residual_gcv,0.0019176840804657213,25,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1
0.007265129575917493,0.007235311208129859,-0.4104313278386118,residual_gcv,0.00262540612476668,100,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1
0.0037480705220761528,0.0036667487166574253,-2.169697846925278,residual_gcv,0.00262540612476668,100,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,0.0031897948211419952,-1.8015168544418203,residual_gcv,0.00262540612476668,100,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1
0.0056693997340904675,0.005376084873090523,-5.173649323688068,residual_gcv,0.00262540612476668,100,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1
0.004934623402238123,0.004856680942484566,-1.5795016843272447,residual_gcv,0.00262540612476668,100,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,1
0.0013816404339982303,0.0013411187806349587,-2.9328653364615986,residual_gcv,0.00262540612476668,100,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1
0.005612615040270773,0.0055585833675684355,-0.9626826766963026,residual_gcv,0.007052861988882452,400,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1
0.004701998914275349,0.004481680352977955,-4.685636158453866,residual_gcv,0.007052861988882452,400,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,0.003695264857940667,-4.107674110586501,residual_gcv,0.007052861988882452,400,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1
0.008173606778800102,0.00725670506536127,-11.21783489532433,residual_gcv,0.007052861988882452,400,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1
0.006687305974578527,0.0064726749875235025,-3.209528438969811,residual_gcv,0.007052861988882452,400,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,1
0.0025579541942073844,0.0024895158917657,-2.675509303359147,residual_gcv,0.007052861988882452,400,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1
0.00744534704076948,0.00743413442932455,-0.15059890940652965,residual_gcv,0.0009869028796446017,25,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,1
0.003408385839825258,0.0033776367600694616,-0.9021595911034685,residual_gcv,0.0009869028796446017,25,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,1
0.0031360955249893426,0.0031139685823522757,-0.7055570361538033,residual_gcv,0.0009869028796446017,25,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,0.004330646694095721,-3.4886205038829443,residual_gcv,0.0009869028796446017,25,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,1
