base_config_id,config_id,fit_start_step,max_mode,mean_delta,mean_kappa,mean_source_retention,mean_target_retention,median_delta,nonharm,nuisance_lambda,retention_power,rho,ridge_tau,rows,smooth_lambda,step_lambda,wins,worst_delta
15869,1341,12000,16,-28.981052778920038,0.032266858944821016,0.02644048580577938,0.6163495354992526,-34.782660310182514,15,0.07,0.25,0.75,0.05,15,2.0,30.0,15,-0.9185013168936274
15869,1342,16000,16,-26.804748980787608,0.028735486336068247,0.02503171903182392,0.6163495354992526,-30.291487240216743,15,0.07,0.25,0.75,0.05,15,2.0,30.0,15,-0.9167675097329187
15869,1343,24000,16,-20.018175280775473,0.020075249527135994,0.021861833685773265,0.6163495354992526,-20.567434675289565,15,0.07,0.25,0.75,0.05,15,2.0,30.0,15,-0.9130135613295232
84029,1344,0,8,-28.275584853951816,0.04678771584420652,0.02248542208226354,0.45709041338767675,-20.961332046579706,15,0.015,0.0,0.75,0.05,15,10.0,20.0,15,-4.798179459098117
84029,1345,2160,8,-28.275584853951816,0.04678771584420652,0.02248542208226354,0.45709041338767675,-20.961332046579706,15,0.015,0.0,0.75,0.05,15,10.0,20.0,15,-4.798179459098117
84029,1346,3000,8,-30.190990568629715,0.04512265359497198,0.02211508562821307,0.45709041338767675,-30.337559168749152,15,0.015,0.0,0.75,0.05,15,10.0,20.0,15,-6.287910028526755
84029,1347,5000,8,-28.367608473818766,0.04089591717365074,0.0212437815307953,0.45709041338767675,-29.108063482640922,15,0.015,0.0,0.75,0.05,15,10.0,20.0,15,-5.55655446809411
84029,1348,8000,8,-26.57741003640512,0.037673956398031505,0.0199565578088264,0.45709041338767675,-26.919752685216192,15,0.015,0.0,0.75,0.05,15,10.0,20.0,15,-5.113437088311079
84029,1349,12000,8,-23.862693155150648,0.03334765994109644,0.018170534321931983,0.45709041338767675,-23.26767691041275,15,0.015,0.0,0.75,0.05,15,10.0,20.0,15,-4.589771337051052
84029,1350,16000,8,-20.81969692744973,0.02873715699974728,0.016305509501683642,0.45709041338767675,-19.810434235406227,15,0.015,0.0,0.75,0.05,15,10.0,20.0,15,-4.0782715750474985
84029,1351,24000,8,-14.94075889918238,0.020048735730023037,0.012607438512085095,0.45709041338767675,-13.630328748165542,15,0.015,0.0,0.75,0.05,15,10.0,20.0,15,-3.166281434320384
39804,1352,0,8,-28.263998300337157,0.051873250801243616,0.02755129283929295,0.5725523018609249,-33.90552598800913,15,0.04,0.25,0.0,0.05,15,4.0,30.0,15,-0.37888114441299026
39804,1353,2160,8,-28.263998300337157,0.051873250801243616,0.02755129283929295,0.5725523018609249,-33.90552598800913,15,0.04,0.25,0.0,0.05,15,4.0,30.0,15,-0.37888114441299026
39804,1354,3000,8,-30.06733859321263,0.05065111609133801,0.027260783662462422,0.5725523018609249,-32.536162219769516,15,0.04,0.25,0.0,0.05,15,4.0,30.0,15,-0.9252352631624161
39804,1355,5000,8,-31.26713382701065,0.04746168542602189,0.026553589634111127,0.5725523018609249,-32.72353835283659,15,0.04,0.25,0.0,0.05,15,4.0,30.0,15,-0.9233370948715458
39804,1356,8000,8,-31.41873641684416,0.04467821012676771,0.025477639916945745,0.5725523018609249,-34.98219902002258,15,0.04,0.25,0.0,0.05,15,4.0,30.0,15,-0.9217326027282424
39804,1357,12000,8,-31.216916218882773,0.040324238967260013,0.023930965942898886,0.5725523018609249,-37.674684648926515,15,0.04,0.25,0.0,0.05,15,4.0,30.0,15,-0.9196177763198143
39804,1358,16000,8,-29.612290942289356,0.0351958730603381,0.0222402670479004,0.5725523018609249,-32.09788250262786,15,0.04,0.25,0.0,0.05,15,4.0,30.0,15,-0.9174648645199124
39804,1359,24000,8,-21.719124884590087,0.02423356302968789,0.018606292488920297,0.5725523018609249,-22.83174814368062,15,0.04,0.25,0.0,0.05,15,4.0,30.0,15,-0.9132898712875925
65134,1360,0,8,-28.261723756538576,0.04445841554912094,0.03212820019189193,0.5858739081380205,-29.69241818249352,15,0.05,0.25,0.5,0.05,15,7.0,30.0,15,-0.9225352628197236
65134,1361,2160,8,-28.261723756538576,0.04445841554912094,0.03212820019189193,0.5858739081380205,-29.69241818249352,15,0.05,0.25,0.5,0.05,15,7.0,30.0,15,-0.9225352628197236
65134,1362,3000,8,-28.3741059422328,0.043462609337658935,0.03182771456510874,0.5858739081380205,-36.65656656087777,15,0.05,0.25,0.5,0.05,15,7.0,30.0,15,-0.9210199799318808
65134,1363,5000,8,-27.246162305543418,0.040937496394139995,0.031102204048993946,0.5858739081380205,-35.79942699454621,15,0.05,0.25,0.5,0.05,15,7.0,30.0,15,-0.9196735950544599
65134,1364,8000,8,-25.98004436846137,0.038451635900927025,0.029995931492945112,0.5858739081380205,-33.568862160116055,15,0.05,0.25,0.5,0.05,15,7.0,30.0,15,-0.9185129049386953
65134,1365,12000,8,-23.770162141992323,0.034608861828430225,0.028388105039695365,0.5858739081380205,-30.425008636719653,15,0.05,0.25,0.5,0.05,15,7.0,30.0,15,-0.9169350624968153
65134,1366,16000,8,-21.07678800672293,0.03014978775355008,0.02660580827015834,0.5858739081380205,-26.434801391204044,15,0.05,0.25,0.5,0.05,15,7.0,30.0,15,-0.9152786449220573
65134,1367,24000,8,-15.093332919528645,0.020626348997949687,0.02268305902411968,0.5858739081380205,-17.726880425066206,15,0.05,0.25,0.5,0.05,15,7.0,30.0,15,-0.9119169718140308
84155,1368,0,12,-28.26144248724995,0.04679378227919214,0.022461776385459865,0.45620373018378485,-20.926674434136395,15,0.015,0.0,0.75,0.05,15,10.0,20.0,15,-4.785724608246644
84155,1369,2160,12,-28.26144248724995,0.04679378227919214,0.022461776385459865,0.45620373018378485,-20.926674434136395,15,0.015,0.0,0.75,0.05,15,10.0,20.0,15,-4.785724608246644
84155,1370,3000,12,-30.19290566817725,0.04512384859082433,0.022092385923968432,0.45620373018378485,-30.323972158724278,15,0.015,0.0,0.75,0.05,15,10.0,20.0,15,-6.289579347448537
84155,1371,5000,12,-28.36516234175906,0.04088752693760468,0.021223132089463206,0.45620373018378485,-29.09000611790068,15,0.015,0.0,0.75,0.05,15,10.0,20.0,15,-5.5564453411594545
84155,1372,8000,12,-26.573714712044662,0.03766608268932348,0.01993864525371088,0.45620373018378485,-26.917977449559604,15,0.015,0.0,0.75,0.05,15,10.0,20.0,15,-5.1131310764216735
84155,1373,12000,12,-23.860389571753025,0.03334389443036091,0.018155913914346396,0.45620373018378485,-23.2662492140835,15,0.015,0.0,0.75,0.05,15,10.0,20.0,15,-4.589042378230834
84155,1374,16000,12,-20.81947526530514,0.028736348095562015,0.016293788934622244,0.45620373018378485,-19.810250682843055,15,0.015,0.0,0.75,0.05,15,10.0,20.0,15,-4.077401216651888
84155,1375,24000,12,-14.935380011551482,0.02004047167307124,0.012600160702741534,0.45620373018378485,-13.627779089132819,15,0.015,0.0,0.75,0.05,15,10.0,20.0,15,-3.1654302935448353
65260,1376,0,12,-28.261376159967647,0.04445826493640751,0.032120876502885434,0.5856026953649198,-29.68866165048777,15,0.05,0.25,0.5,0.05,15,7.0,30.0,15,-0.9225364874818953
65260,1377,2160,12,-28.261376159967647,0.04445826493640751,0.032120876502885434,0.5856026953649198,-29.68866165048777,15,0.05,0.25,0.5,0.05,15,7.0,30.0,15,-0.9225364874818953
65260,1378,3000,12,-28.374185422407113,0.04346195641229467,0.0318206889139238,0.5856026953649198,-36.65763123504576,15,0.05,0.25,0.5,0.05,15,7.0,30.0,15,-0.9210198964091809
65260,1379,5000,12,-27.245648643595295,0.040935907662183656,0.031095823866072948,0.5856026953649198,-35.80027104513519,15,0.05,0.25,0.5,0.05,15,7.0,30.0,15,-0.9196729579938334
65260,1380,8000,12,-25.979531351658434,0.03845025605014696,0.029990410617833464,0.5856026953649198,-33.56920136129086,15,0.05,0.25,0.5,0.05,15,7.0,30.0,15,-0.9185123084863411
65260,1381,12000,12,-23.76995422841752,0.034608091351547215,0.028383614418427426,0.5856026953649198,-30.42531970309632,15,0.05,0.25,0.5,0.05,15,7.0,30.0,15,-0.9169344410084768
65260,1382,16000,12,-21.076791633131936,0.03014943830415782,0.026602221292439387,0.5856026953649198,-26.43333204776991,15,0.05,0.25,0.5,0.05,15,7.0,30.0,15,-0.9152780776854108
65260,1383,24000,12,-15.092773259000035,0.0206253560562732,0.022680846923173306,0.5856026953649198,-17.725831772766366,15,0.05,0.25,0.5,0.05,15,7.0,30.0,15,-0.9119165669840279
65386,1384,0,16,-28.261301978721267,0.0444581495963518,0.032120441944146656,0.58555655243579,-29.688376587563415,15,0.05,0.25,0.5,0.05,15,7.0,30.0,15,-0.9225365336925639
65386,1385,2160,16,-28.261301978721267,0.0444581495963518,0.032120441944146656,0.58555655243579,-29.688376587563415,15,0.05,0.25,0.5,0.05,15,7.0,30.0,15,-0.9225365336925639
65386,1386,3000,16,-28.374149827052555,0.04346183250142988,0.03182027231501935,0.58555655243579,-36.657712070057045,15,0.05,0.25,0.5,0.05,15,7.0,30.0,15,-0.9210198513349588
65386,1387,5000,16,-27.245621919644552,0.04093579812595463,0.031095445821221167,0.58555655243579,-35.800439185721125,15,0.05,0.25,0.5,0.05,15,7.0,30.0,15,-0.9196728748204208
65386,1388,8000,16,-25.97955864633956,0.03845023871033434,0.029990083336776573,0.58555655243579,-33.569429870935416,15,0.05,0.25,0.5,0.05,15,7.0,30.0,15,-0.9185122410607316
65386,1389,12000,16,-23.76995050157378,0.034608052294078546,0.028383347331895032,0.58555655243579,-30.425401368470162,15,0.05,0.25,0.5,0.05,15,7.0,30.0,15,-0.9169343982557088
65386,1390,16000,16,-21.076754633318163,0.030149369475529337,0.026602006631498698,0.58555655243579,-26.433252193077237,15,0.05,0.25,0.5,0.05,15,7.0,30.0,15,-0.9152780468570154
65386,1391,24000,16,-15.09278736309178,0.02062537104325734,0.02268071209336032,0.58555655243579,-17.725835452720684,15,0.05,0.25,0.5,0.05,15,7.0,30.0,15,-0.9119165684044583
39930,1392,0,12,-28.26096457968049,0.051872827591211035,0.027543095653612994,0.5722191159886548,-33.88668702213826,15,0.04,0.25,0.0,0.05,15,4.0,30.0,15,-0.3776719737461298
39930,1393,2160,12,-28.26096457968049,0.051872827591211035,0.027543095653612994,0.5722191159886548,-33.88668702213826,15,0.04,0.25,0.0,0.05,15,4.0,30.0,15,-0.3776719737461298
39930,1394,3000,12,-30.066522972902227,0.05064983978241169,0.02725292268375151,0.5722191159886548,-32.53486618754224,15,0.04,0.25,0.0,0.05,15,4.0,30.0,15,-0.925235135189717
39930,1395,5000,12,-31.266685478491517,0.04745894221407817,0.026546455116831843,0.5722191159886548,-32.722558753641906,15,0.04,0.25,0.0,0.05,15,4.0,30.0,15,-0.9233359370415251
39930,1396,8000,12,-31.418004600395584,0.04467588661954387,0.025471470314539852,0.5722191159886548,-34.98089120669117,15,0.04,0.25,0.0,0.05,15,4.0,30.0,15,-0.9217315186488495
39930,1397,12000,12,-31.216051230250564,0.04032300373527702,0.023925952071185717,0.5722191159886548,-37.6717485419747,15,0.04,0.25,0.0,0.05,15,4.0,30.0,15,-0.9196166428426467
39930,1398,16000,12,-29.612329480019277,0.03519531527712708,0.022236265784975874,0.5722191159886548,-32.09520034882162,15,0.04,0.25,0.0,0.05,15,4.0,30.0,15,-0.9174638290806114
39930,1399,24000,12,-21.7181672982538,0.024231923266470435,0.018603829148264136,0.5722191159886548,-22.831775437458223,15,0.04,0.25,0.0,0.05,15,4.0,30.0,15,-0.9132891314208469
40056,1400,0,16,-28.260835763744318,0.05187262576993372,0.027542610970543488,0.5721630484873333,-33.885795494540815,15,0.04,0.25,0.0,0.05,15,4.0,30.0,15,-0.377626005286813
40056,1401,2160,16,-28.260835763744318,0.05187262576993372,0.027542610970543488,0.5721630484873333,-33.885795494540815,15,0.04,0.25,0.0,0.05,15,4.0,30.0,15,-0.377626005286813
40056,1402,3000,16,-30.0665342864971,0.050649618914112654,0.027252458148428773,0.5721630484873333,-32.53475411250805,15,0.04,0.25,0.0,0.05,15,4.0,30.0,15,-0.9252350528227149
40056,1403,5000,16,-31.266651918358594,0.04745876058841781,0.026546033744105874,0.5721630484873333,-32.72237651440047,15,0.04,0.25,0.0,0.05,15,4.0,30.0,15,-0.9233357837418188
40056,1404,8000,16,-31.41791688146532,0.04467586336695276,0.02547110568002297,0.5721630484873333,-34.98031987664674,15,0.04,0.25,0.0,0.05,15,4.0,30.0,15,-0.9217313946320749
40056,1405,12000,16,-31.21600391809498,0.040322939902625275,0.023925654653642433,0.5721630484873333,-37.67154587756642,15,0.04,0.25,0.0,0.05,15,4.0,30.0,15,-0.919616564604564
40056,1406,16000,16,-29.612274481939345,0.0351952005599741,0.022236026854915266,0.5721630484873333,-32.09505469412453,15,0.04,0.25,0.0,0.05,15,4.0,30.0,15,-0.9174637728511681
40056,1407,24000,16,-21.71820952596685,0.02423195406302309,0.018603679170720835,0.5721630484873333,-22.831819586385926,15,0.04,0.25,0.0,0.05,15,4.0,30.0,15,-0.9132891345281613
84281,1408,0,16,-28.260328217162154,0.04679319445590991,0.022460337231215256,0.4560538771185999,-20.92401834247767,15,0.015,0.0,0.75,0.05,15,10.0,20.0,15,-4.785149952727597
84281,1409,2160,16,-28.260328217162154,0.04679319445590991,0.022460337231215256,0.4560538771185999,-20.92401834247767,15,0.015,0.0,0.75,0.05,15,10.0,20.0,15,-4.785149952727597
84281,1410,3000,16,-30.19278199998278,0.04512315637864828,0.022091005528484572,0.4560538771185999,-30.322448815446734,15,0.015,0.0,0.75,0.05,15,10.0,20.0,15,-6.289566272098146
84281,1411,5000,16,-28.36495772517169,0.040886856403408195,0.021221877899313082,0.4560538771185999,-29.089174127415085,15,0.015,0.0,0.75,0.05,15,10.0,20.0,15,-5.556311318883189
84281,1412,8000,16,-26.573884958643422,0.03766616350474266,0.01993755770975676,0.4560538771185999,-26.919353561593084,15,0.015,0.0,0.75,0.05,15,10.0,20.0,15,-5.1130215567373405
84281,1413,12000,16,-23.860338898253282,0.03334371949779522,0.01815502459523273,0.4560538771185999,-23.266643915608697,15,0.015,0.0,0.75,0.05,15,10.0,20.0,15,-4.588980711890889
84281,1414,16000,16,-20.819096419107446,0.028735843380628383,0.01629307285879982,0.4560538771185999,-19.809497016088507,15,0.015,0.0,0.75,0.05,15,10.0,20.0,15,-4.077356569578572
84281,1415,24000,16,-14.93552171758524,0.020040698678493465,0.012599709644951437,0.4560538771185999,-13.627898185839449,15,0.015,0.0,0.75,0.05,15,10.0,20.0,15,-3.165460877063242
60218,1416,0,8,-28.237084797385727,0.03751477535661928,0.02494839370276718,0.5031994960443446,-21.805846023448105,15,0.03,0.25,0.35,0.05,15,7.0,20.0,15,-6.191503992600089
60218,1417,2160,8,-28.237084797385727,0.03751477535661928,0.02494839370276718,0.5031994960443446,-21.805846023448105,15,0.03,0.25,0.35,0.05,15,7.0,20.0,15,-6.191503992600089
60218,1418,3000,8,-28.343491493324304,0.03643136417202717,0.024645154247894433,0.5031994960443446,-28.469178656474515,15,0.03,0.25,0.35,0.05,15,7.0,20.0,15,-5.591776788345815
60218,1419,5000,8,-26.746091192773847,0.03370302604062379,0.023917860855214225,0.5031994960443446,-27.788461309909795,15,0.03,0.25,0.35,0.05,15,7.0,20.0,15,-5.09547126262987
60218,1420,8000,8,-25.134096043869913,0.031250298526044544,0.022822696560248767,0.5031994960443446,-25.97931477178842,15,0.03,0.25,0.35,0.05,15,7.0,20.0,15,-4.7194429224941
60218,1421,12000,8,-22.60508789125019,0.027715993696607714,0.02126115572402802,0.5031994960443446,-22.945524746823775,15,0.03,0.25,0.35,0.05,15,7.0,20.0,15,-4.238092283387173
60218,1422,16000,8,-19.751760826696273,0.023828013034895422,0.019573131213532755,0.5031994960443446,-19.84766664541333,15,0.03,0.25,0.35,0.05,15,7.0,20.0,15,-3.754566516987523
60218,1423,24000,8,-13.857137306232866,0.016119591435796794,0.01602330719819824,0.5031994960443446,-13.665838771192396,15,0.03,0.25,0.35,0.05,15,7.0,20.0,15,-2.8413927678306528
60344,1424,0,12,-28.235856803697803,0.037514432161020336,0.024937488413225458,0.5027576309353261,-21.79716798589788,15,0.03,0.25,0.35,0.05,15,7.0,20.0,15,-6.1925549341587445
60344,1425,2160,12,-28.235856803697803,0.037514432161020336,0.024937488413225458,0.5027576309353261,-21.79716798589788,15,0.03,0.25,0.35,0.05,15,7.0,20.0,15,-6.1925549341587445
60344,1426,3000,12,-28.343351593723273,0.036429968688697904,0.02463468624718835,0.5027576309353261,-28.46558057574635,15,0.03,0.25,0.35,0.05,15,7.0,20.0,15,-5.591900991223264
60344,1427,5000,12,-26.74459226316993,0.033699669383848295,0.023908337253318233,0.5027576309353261,-27.78381603219142,15,0.03,0.25,0.35,0.05,15,7.0,20.0,15,-5.095183792376112
60344,1428,8000,12,-25.1321798475935,0.031247319332417308,0.022814433086181325,0.5027576309353261,-25.978788852181122,15,0.03,0.25,0.35,0.05,15,7.0,20.0,15,-4.719149528288691
60344,1429,12000,12,-22.603995175592377,0.027714244468079945,0.021254408539468504,0.5027576309353261,-22.945163982696315,15,0.03,0.25,0.35,0.05,15,7.0,20.0,15,-4.237741713398824
60344,1430,16000,12,-19.751293193120635,0.023827131350080855,0.019567720210089654,0.5027576309353261,-19.847570614790556,15,0.03,0.25,0.35,0.05,15,7.0,20.0,15,-3.75422456119463
60344,1431,24000,12,-13.855513808548546,0.016117409517553933,0.016019944753167367,0.5027576309353261,-13.665152809436332,15,0.03,0.25,0.35,0.05,15,7.0,20.0,15,-2.8411236741322954
60470,1432,0,16,-28.23565821327217,0.03751418336065435,0.02493682570367398,0.5026845255638791,-21.796525082716332,15,0.03,0.25,0.35,0.05,15,7.0,20.0,15,-6.192597666620325
60470,1433,2160,16,-28.23565821327217,0.03751418336065435,0.02493682570367398,0.5026845255638791,-21.796525082716332,15,0.03,0.25,0.35,0.05,15,7.0,20.0,15,-6.192597666620325
60470,1434,3000,16,-28.343244273870916,0.03642970115774023,0.024634050649749748,0.5026845255638791,-28.46517287367667,15,0.03,0.25,0.35,0.05,15,7.0,20.0,15,-5.591878605208656
60470,1435,5000,16,-26.744499515189652,0.033699431671634,0.023907759702359824,0.5026845255638791,-27.783616611282437,15,0.03,0.25,0.35,0.05,15,7.0,20.0,15,-5.095133462311551
60470,1436,8000,16,-25.13220339279351,0.03124727162463937,0.022813932156159712,0.5026845255638791,-25.979180193062813,15,0.03,0.25,0.35,0.05,15,7.0,20.0,15,-4.719108589269783
60470,1437,12000,16,-22.60395013504669,0.027714149906569317,0.02125399878534192,0.5026845255638791,-22.945263676442906,15,0.03,0.25,0.35,0.05,15,7.0,20.0,15,-4.237716229804233
60470,1438,16000,16,-19.75117148923312,0.023826975274041158,0.01956739017786644,0.5026845255638791,-19.847367126747784,15,0.03,0.25,0.35,0.05,15,7.0,20.0,15,-3.7542059387837945
60470,1439,24000,16,-13.855532694871497,0.016117434232920877,0.016019736753684007,0.5026845255638791,-13.665175301569132,15,0.03,0.25,0.35,0.05,15,7.0,20.0,15,-2.841126630673352
59460,1440,0,8,-28.162003258183958,0.037686271867774374,0.02243507618660844,0.475275719197431,-20.230978789229535,15,0.02,0.25,0.0,0.05,15,7.0,20.0,15,-6.3334042764145
59460,1441,2160,8,-28.162003258183958,0.037686271867774374,0.02243507618660844,0.475275719197431,-20.230978789229535,15,0.02,0.25,0.0,0.05,15,7.0,20.0,15,-6.3334042764145
59460,1442,3000,8,-28.49789929554686,0.03636996076089573,0.02210667886463157,0.475275719197431,-28.195196187564274,15,0.02,0.25,0.0,0.05,15,7.0,20.0,15,-5.581500592776201
59460,1443,5000,8,-26.489715091836178,0.03306023081131632,0.021325723103067667,0.475275719197431,-27.29032253609789,15,0.02,0.25,0.0,0.05,15,7.0,20.0,15,-4.98264028481522
59460,1444,8000,8,-24.561578885539134,0.030316932187315116,0.02016252651380646,0.475275719197431,-25.99038108156616,15,0.02,0.25,0.0,0.05,15,7.0,20.0,15,-4.565452252047752
59460,1445,12000,8,-21.826034280246123,0.026555119881756063,0.018530687724008846,0.475275719197431,-22.510697937791534,15,0.02,0.25,0.0,0.05,15,7.0,20.0,15,-4.05790183228445
59460,1446,16000,8,-18.866337598090183,0.02255936710390101,0.016802739097146403,0.475275719197431,-19.169189788269392,15,0.02,0.25,0.0,0.05,15,7.0,20.0,15,-3.567273790526959
59460,1447,24000,8,-13.022235052250117,0.015058045186163448,0.013295332781559033,0.475275719197431,-12.951320815784474,15,0.02,0.25,0.0,0.05,15,7.0,20.0,15,-2.694801542637981
59586,1448,0,12,-28.156710691173306,0.037684421281173344,0.022418766655579844,0.4746148908293079,-20.211124470283536,15,0.02,0.25,0.0,0.05,15,7.0,20.0,15,-6.335454503305671
59586,1449,2160,12,-28.156710691173306,0.037684421281173344,0.022418766655579844,0.4746148908293079,-20.211124470283536,15,0.02,0.25,0.0,0.05,15,7.0,20.0,15,-6.335454503305671
59586,1450,3000,12,-28.49629049365935,0.036366025241880005,0.022091023300767697,0.4746148908293079,-28.185680516461964,15,0.02,0.25,0.0,0.05,15,7.0,20.0,15,-5.581702179644199
59586,1451,5000,12,-26.485114196703158,0.03305243637653913,0.02131147995263134,0.4746148908293079,-27.278789990963936,15,0.02,0.25,0.0,0.05,15,7.0,20.0,15,-4.982027388428511
59586,1452,8000,12,-24.556864926831565,0.030310055264730594,0.02015016796119049,0.4746148908293079,-25.987779822551293,15,0.02,0.25,0.0,0.05,15,7.0,20.0,15,-4.564836888879387
59586,1453,12000,12,-21.823222868930216,0.02655093584925052,0.018520596854298355,0.4746148908293079,-22.508763686799725,15,0.02,0.25,0.0,0.05,15,7.0,20.0,15,-4.057182380442748
59586,1454,16000,12,-18.864966532685514,0.022557113450936507,0.016794646535743245,0.4746148908293079,-19.168107363348653,15,0.02,0.25,0.0,0.05,15,7.0,20.0,15,-3.566580568923017
59586,1455,24000,12,-13.018744047640661,0.015053423649957754,0.013290303905275271,0.4746148908293079,-12.949473909737662,15,0.02,0.25,0.0,0.05,15,7.0,20.0,15,-2.6942481162848253
59712,1456,0,16,-28.15613653857325,0.037683840749841664,0.02241777327758641,0.47450530426254084,-20.209666706916853,15,0.02,0.25,0.0,0.05,15,7.0,20.0,15,-6.3355371317071585
59712,1457,2160,16,-28.15613653857325,0.037683840749841664,0.02241777327758641,0.47450530426254084,-20.209666706916853,15,0.02,0.25,0.0,0.05,15,7.0,20.0,15,-6.3355371317071585
59712,1458,3000,16,-28.495977327821944,0.03636540989731218,0.022090070562085243,0.47450530426254084,-28.184700464554634,15,0.02,0.25,0.0,0.05,15,7.0,20.0,15,-5.581654284930981
59712,1459,5000,16,-26.484834050150756,0.03305189059930469,0.021310614223380892,0.47450530426254084,-27.278253825087127,15,0.02,0.25,0.0,0.05,15,7.0,20.0,15,-4.981923947713007
59712,1460,8000,16,-24.55686490716113,0.0303099067625569,0.020149417083825377,0.47450530426254084,-25.988499787990648,15,0.02,0.25,0.0,0.05,15,7.0,20.0,15,-4.564752997493082
59712,1461,12000,16,-21.82309325885335,0.02655070325803819,0.018519982646082053,0.47450530426254084,-22.508896261009436,15,0.02,0.25,0.0,0.05,15,7.0,20.0,15,-4.057130219020277
59712,1462,16000,16,-18.864691573759753,0.022556766462282368,0.016794151827555788,0.47450530426254084,-19.16762639560641,15,0.02,0.25,0.0,0.05,15,7.0,20.0,15,-3.5665426971300707
59712,1463,24000,16,-13.018770096334157,0.015053460257849278,0.013289992119479324,0.47450530426254084,-12.949493452645322,15,0.02,0.25,0.0,0.05,15,7.0,20.0,15,-2.69425396677222
58702,1464,0,8,-28.137636113794596,0.042855116361087506,0.018090237295020024,0.43072106212537187,-20.088952964734453,15,0.01,0.0,0.5,0.05,15,7.0,20.0,15,-5.760757033388186
58702,1465,2160,8,-28.137636113794596,0.042855116361087506,0.018090237295020024,0.43072106212537187,-20.088952964734453,15,0.01,0.0,0.5,0.05,15,7.0,20.0,15,-5.760757033388186
58702,1466,3000,8,-32.36238037536845,0.04123081988510914,0.017750098736540935,0.43072106212537187,-35.04543626187178,15,0.01,0.0,0.5,0.05,15,7.0,20.0,15,-5.783497030816786
58702,1467,5000,8,-29.986489027413743,0.03689356032651434,0.016951844316068606,0.43072106212537187,-33.92441300182251,15,0.01,0.0,0.5,0.05,15,7.0,20.0,15,-5.027641836591023
58702,1468,8000,8,-28.121843181665746,0.034230699795926654,0.015785301269152237,0.43072106212537187,-33.83162269655973,15,0.01,0.0,0.5,0.05,15,7.0,20.0,15,-4.625628685661198
58702,1469,12000,8,-25.49669784378202,0.0307099517024451,0.014193100463382787,0.43072106212537187,-29.440627090578154,15,0.01,0.0,0.5,0.05,15,7.0,20.0,15,-4.170967274162574
58702,1470,16000,8,-22.519099404016163,0.02678496951755878,0.012563044116935214,0.43072106212537187,-25.37720058952102,15,0.01,0.0,0.5,0.05,15,7.0,20.0,15,-3.7252685523255114
58702,1471,24000,8,-16.444610870548605,0.01911174813688573,0.009431214587020644,0.43072106212537187,-17.96439523356449,15,0.01,0.0,0.5,0.05,15,7.0,20.0,15,-2.9376375798844556
10323,1472,0,8,-28.1198607885358,0.03002472770401723,0.02034393220498368,0.5085531872366228,-20.62067786547135,15,0.03,0.25,0.4,0.05,15,2.0,20.0,15,-6.006759664914885
10323,1473,2160,8,-28.1198607885358,0.03002472770401723,0.02034393220498368,0.5085531872366228,-20.62067786547135,15,0.03,0.25,0.4,0.05,15,2.0,20.0,15,-6.006759664914885
10323,1474,3000,8,-28.66069581250684,0.02927776631491821,0.020106056165109885,0.5085531872366228,-26.3232114462312,15,0.03,0.25,0.4,0.05,15,2.0,20.0,15,-5.428451289383518
10323,1475,5000,8,-27.455556621418523,0.02724775910157856,0.01951784886869933,0.5085531872366228,-28.265608878584235,15,0.03,0.25,0.4,0.05,15,2.0,20.0,15,-4.949870961014835
10323,1476,8000,8,-26.96435925396157,0.025843471326479548,0.018613021681694413,0.5085531872366228,-30.85403996390571,15,0.03,0.25,0.4,0.05,15,2.0,20.0,15,-4.587272204455505
10323,1477,12000,8,-25.56127960828775,0.023535126929250007,0.01732259648393469,0.5085531872366228,-29.09386370687026,15,0.03,0.25,0.4,0.05,15,2.0,20.0,15,-4.12311265960299
10323,1478,16000,8,-23.258247355363356,0.020664185198588265,0.01593472615664557,0.5085531872366228,-26.80097565104872,15,0.03,0.25,0.4,0.05,15,2.0,20.0,15,-3.6568556705741773
10323,1479,24000,8,-17.139400291842712,0.01436585779181004,0.013031768466569057,0.5085531872366228,-20.064765857987908,15,0.03,0.25,0.4,0.05,15,2.0,20.0,15,-2.775313555933434
10449,1480,0,12,-28.11902969352404,0.030024206884861845,0.02033517923929331,0.5081257051119942,-20.613281017954456,15,0.03,0.25,0.4,0.05,15,2.0,20.0,15,-6.007773072845513
10449,1481,2160,12,-28.11902969352404,0.030024206884861845,0.02033517923929331,0.5081257051119942,-20.613281017954456,15,0.03,0.25,0.4,0.05,15,2.0,20.0,15,-6.007773072845513
10449,1482,3000,12,-28.660714939018543,0.029276375842889148,0.02009765812179021,0.5081257051119942,-26.320538008237047,15,0.03,0.25,0.4,0.05,15,2.0,20.0,15,-5.428571056444942
10449,1483,5000,12,-27.45439955959112,0.027245051594641467,0.019510215928170056,0.5081257051119942,-28.263232932521287,15,0.03,0.25,0.4,0.05,15,2.0,20.0,15,-4.949593757554405
10449,1484,8000,12,-26.963183116648022,0.02584117613981678,0.018606406677746056,0.5081257051119942,-30.854523719413095,15,0.03,0.25,0.4,0.05,15,2.0,20.0,15,-4.5869892886140295
10449,1485,12000,12,-25.560931071171023,0.02353388066888203,0.01731720409930309,0.5081257051119942,-29.094853983521695,15,0.03,0.25,0.4,0.05,15,2.0,20.0,15,-4.1227746099710245
