base_config_id,config_id,max_mode,mean_delta,mean_kappa,mean_source_retention,mean_target_retention,median_delta,nonharm,nuisance_lambda,retention_power,rho,ridge_tau,rows,smooth_fit_start,smooth_lambda,step_fit_start,step_lambda,wins,worst_delta
39804,4740,8,-28.3232778733284,0.046079786800651806,0.025714697155481178,0.5725523018609249,-33.90552598800913,15,0.04,0.25,0.0,0.05,15,0,4.0,8000,30.0,15,-0.9217326027282424
39804,4741,8,-27.48412328398655,0.04256239799485573,0.024344393299454935,0.5725523018609249,-33.90552598800913,15,0.04,0.25,0.0,0.05,15,0,4.0,12000,30.0,15,-0.9196177763198143
39804,4742,8,-26.016041416349754,0.038859373297348995,0.02284261600545945,0.5725523018609249,-32.09788250262786,15,0.04,0.25,0.0,0.05,15,0,4.0,16000,30.0,15,-0.9174648645199124
39804,4743,8,-23.088102591737872,0.0317952901011414,0.019616999283685873,0.5725523018609249,-23.07721382807413,15,0.04,0.25,0.0,0.05,15,0,4.0,24000,30.0,15,-0.9132898712875925
39804,4744,8,-28.263998300337157,0.051873250801243616,0.02755129283929295,0.5725523018609249,-33.90552598800913,15,0.04,0.25,0.0,0.05,15,2160,4.0,0,30.0,15,-0.37888114441299026
39804,4745,8,-28.263998300337157,0.051873250801243616,0.02755129283929295,0.5725523018609249,-33.90552598800913,15,0.04,0.25,0.0,0.05,15,2160,4.0,2160,30.0,15,-0.37888114441299026
39804,4746,8,-28.43778021579596,0.05091158703789655,0.027288256857622515,0.5725523018609249,-33.90552598800913,15,0.04,0.25,0.0,0.05,15,2160,4.0,3000,30.0,15,-0.9252352631624161
39804,4747,8,-28.58540853591035,0.04859467111407383,0.026663661410538726,0.5725523018609249,-33.90552598800913,15,0.04,0.25,0.0,0.05,15,2160,4.0,5000,30.0,15,-0.9233370948715458
39804,4748,8,-28.3232778733284,0.046079786800651806,0.025714697155481178,0.5725523018609249,-33.90552598800913,15,0.04,0.25,0.0,0.05,15,2160,4.0,8000,30.0,15,-0.9217326027282424
39804,4749,8,-27.48412328398655,0.04256239799485573,0.024344393299454935,0.5725523018609249,-33.90552598800913,15,0.04,0.25,0.0,0.05,15,2160,4.0,12000,30.0,15,-0.9196177763198143
