base_mae,corr_mae,delta_pct,dot_s,full_l2_s,group,kappa_pool,kappa_safe,kappa_transfer,l2_s,pooled_retention,raw_map,rho,scale,selected_lambda,shrink,target_factor,target_retention,tau,test_curve,test_label,train_id,train_label,train_size,win
0.0013816404339982303,0.0012251484241064376,-11.326536632901785,0.008928577152861761,0.5721837247862505,main_matrix,0.0313947883572367,0.020929858904824464,0.020929858904824464,0.14076693149846634,0.2460170141173665,0.0632958138110142,0.5,100,0.025,0.6666666666666666,1.0,0.7413329414952441,0.017151355509073835,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,1,1
0.0032781062167547585,0.0032781062167547585,0.0,0.008928577152861761,0.5721837247862505,extra_holdout,0.0313947883572367,0.0,0.020929858904824464,0.14076693149846634,0.2460170141173665,0.0632958138110142,0.5,100,0.025,0.6666666666666666,0.0,0.005450424819241895,0.017151355509073835,cosine_24000.csv,Cosine 24k,wsdld_20000_24000.csv,WSD linear,1,0
0.001848699219840022,0.001848699219840022,0.0,0.008928577152861761,0.5721837247862505,extra_holdout,0.0313947883572367,0.0,0.020929858904824464,0.14076693149846634,0.2460170141173665,0.0632958138110142,0.5,100,0.025,0.6666666666666666,0.0,0.0,0.017151355509073835,constant_24000.csv,Constant 24k,wsdld_20000_24000.csv,WSD linear,1,0
0.004776169698442608,0.004776169698442608,0.0,0.008928577152861761,0.5721837247862505,extra_holdout,0.0313947883572367,0.0,0.020929858904824464,0.14076693149846634,0.2460170141173665,0.0632958138110142,0.5,100,0.025,0.6666666666666666,0.0,0.0,0.017151355509073835,constant_72000.csv,Constant 72k,wsdld_20000_24000.csv,WSD linear,1,0
0.005612615040270773,0.005347298411787571,-4.7271481578469725,0.015890981960371364,0.5890891345460179,main_matrix,0.05442078924432002,0.03628052616288001,0.03628052616288001,0.14415180048405948,0.24470286758072735,0.11001332898102939,0.5,400,0.025,0.6666666666666666,1.0,0.01949860601860202,0.017151355509073835,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,1,1
0.004701998914275349,0.0035714325379058833,-24.044377656852422,0.015890981960371364,0.5890891345460179,main_matrix,0.05442078924432002,0.03628052616288001,0.03628052616288001,0.14415180048405948,0.24470286758072735,0.11001332898102939,0.5,400,0.025,0.6666666666666666,1.0,0.1934498952473633,0.017151355509073835,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,1,1
0.008173606778800102,0.0050653413821762725,-38.028075985815015,0.015890981960371364,0.5890891345460179,main_matrix,0.05442078924432002,0.03628052616288001,0.03628052616288001,0.14415180048405948,0.24470286758072735,0.11001332898102939,0.5,400,0.025,0.6666666666666666,1.0,0.2610431617090627,0.017151355509073835,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,1,1
0.006687305974578527,0.006190563492900257,-7.4281404734075736,0.015890981960371364,0.5890891345460179,main_matrix,0.05442078924432002,0.03628052616288001,0.03628052616288001,0.14415180048405948,0.24470286758072735,0.11001332898102939,0.5,400,0.025,0.6666666666666666,1.0,0.5584955389588916,0.017151355509073835,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,1,1
0.0025579541942073844,0.002395234095951148,-6.361337455718486,0.015890981960371364,0.5890891345460179,main_matrix,0.05442078924432002,0.03628052616288001,0.03628052616288001,0.14415180048405948,0.24470286758072735,0.11001332898102939,0.5,400,0.025,0.6666666666666666,1.0,0.7413329414952441,0.017151355509073835,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,1,1
0.007134640765897494,0.007134640765897494,0.0,0.015890981960371364,0.5890891345460179,extra_holdout,0.05442078924432002,0.0,0.03628052616288001,0.14415180048405948,0.24470286758072735,0.11001332898102939,0.5,400,0.025,0.6666666666666666,0.0,0.005450424819241895,0.017151355509073835,cosine_24000.csv,Cosine 24k,wsdld_20000_24000.csv,WSD linear,1,0
0.001679822173746335,0.001679822173746335,0.0,0.015890981960371364,0.5890891345460179,extra_holdout,0.05442078924432002,0.0,0.03628052616288001,0.14415180048405948,0.24470286758072735,0.11001332898102939,0.5,400,0.025,0.6666666666666666,0.0,0.0,0.017151355509073835,constant_24000.csv,Constant 24k,wsdld_20000_24000.csv,WSD linear,1,0
0.004118245803084534,0.004118245803084534,0.0,0.015890981960371364,0.5890891345460179,extra_holdout,0.05442078924432002,0.0,0.03628052616288001,0.14415180048405948,0.24470286758072735,0.11001332898102939,0.5,400,0.025,0.6666666666666666,0.0,0.0,0.017151355509073835,constant_72000.csv,Constant 72k,wsdld_20000_24000.csv,WSD linear,1,0
