config_id,curvature_lambda,curvature_mode,curvature_tau,mean_delta,mean_step_curvature_coef,mean_step_primary_coef,median_delta,nonharm,rows,shrink_curvature,signed_curvature_coef,wins,worst_delta
152,7.0,signed_d2_lr,0.2,-26.761218848314815,1.747588042366439e-06,0.03914517568412818,-29.5084918638418,15,15,1,0,15,-8.8977225398577
153,7.0,signed_d2_lr,0.2,-26.761384931343446,-7.99418083185035e-07,0.03914517571926112,-29.5084918638418,15,15,1,1,15,-8.8977225398577
154,7.0,signed_d2_lr,0.2,-26.761132008855377,3.0582790741412683e-06,0.03914517568412818,-29.5084918638418,15,15,0,0,15,-8.897326778296188
155,7.0,signed_d2_lr,0.2,-26.761422644085975,-1.3989816455738113e-06,0.03914517571926112,-29.5084918638418,15,15,0,1,15,-8.897326778296188
156,7.0,signed_d2_lr,0.5,-26.761316117149775,2.796141495766628e-07,0.03914517570468117,-29.5084918638418,15,15,1,0,15,-8.898165809795133
157,7.0,signed_d2_lr,0.5,-26.761342690440234,-1.279069213415641e-07,0.03914517571030244,-29.5084918638418,15,15,1,1,15,-8.898165809795133
158,7.0,signed_d2_lr,0.5,-26.761302222833113,4.893247617591599e-07,0.03914517570468117,-29.5084918638418,15,15,0,0,15,-8.89810248793057
159,7.0,signed_d2_lr,0.5,-26.7613487244803,-2.238371123477371e-07,0.03914517571030244,-29.5084918638418,15,15,0,1,15,-8.89810248793057
160,7.0,diff_drop,0.001,-28.304450130970732,0.04486544442609431,0.039143549193109396,-29.5084918638418,15,15,1,0,15,-9.887811246609978
161,7.0,diff_drop,0.001,-28.304450130970732,0.04486544442609431,0.039143549193109396,-29.5084918638418,15,15,1,1,15,-9.887811246609978
162,7.0,diff_drop,0.001,-27.68716853283637,0.07851452774566504,0.039143549193109396,-29.5084918638418,15,15,0,0,15,-6.525342825216374
163,7.0,diff_drop,0.001,-27.68716853283637,0.07851452774566504,0.039143549193109396,-29.5084918638418,15,15,0,1,15,-6.525342825216374
164,7.0,diff_drop,0.003,-27.037826922830167,0.004985160595477007,0.039144994980621184,-29.5084918638418,15,15,1,0,15,-9.24222116558957
