base_mae,delta_pct,description,drop_norm,effective_drop_count,kappa_abs_error,kappa_error,kappa_hat,kappa_ratio_to_star,kappa_star_l2,kappa_star_mae,lambda,oracle_l2_delta_pct,oracle_mae_delta_pct,phi_l1,phi_l2,phi_max,q2,role,scale,source_projected_kappa,source_raw_kappa,source_retention_projected,source_retention_raw,support_projection,target_curve,target_label,variant
0.004701998914275349,-45.79169003418645,current effective coefficient a_s * kappa_cos,0.8999424188010641,2842.3242127574727,0.028618572973977116,-0.028618572973977116,0.06438106942909112,0.692272225629193,0.09299964240306824,0.09794258098412625,9.026941864314445,-57.80539305896686,-58.26930096187066,0.033990442873062555,1.0644529643279668,0.2095724643326435,0.00035182474803951123,current_effective_amplitude,400,0.07881628678987389,0.30424476643016135,0.0013593348951861214,1.0,0.8168498168498168,wsd_20000_24000.csv,WSD sharp,current_effective_a_times_kappa
0.004701998914275349,-51.36672455886166,sqrt(total positive LR drop / peak LR) * kappa_cos,0.8999424188010641,2842.3242127574727,0.018230339462658396,-0.018230339462658396,0.07476930294040984,0.8039740907427732,0.09299964240306824,0.09794258098412625,9.026941864314445,-57.80539305896686,-58.26930096187066,0.033990442873062555,1.0644529643279668,0.2095724643326435,0.00035182474803951123,schedule_informed_candidate,400,0.07881628678987389,0.30424476643016135,0.0013593348951861214,1.0,0.8168498168498168,wsd_20000_24000.csv,WSD sharp,sqrt_drop_projected_kappa
0.004701998914275349,-49.46738782467861,(total positive LR drop / peak LR) * kappa_cos,0.8999424188010641,2842.3242127574727,0.022069522628470783,-0.022069522628470783,0.07093011977459746,0.7626923925920099,0.09299964240306824,0.09794258098412625,9.026941864314445,-57.80539305896686,-58.26930096187066,0.033990442873062555,1.0644529643279668,0.2095724643326435,0.00035182474803951123,stronger_schedule_scaling,400,0.07881628678987389,0.30424476643016135,0.0013593348951861214,1.0,0.8168498168498168,wsd_20000_24000.csv,WSD sharp,drop_projected_kappa
0.004701998914275349,88.02714969059593,cosine residual without MPL-LD projection,0.8999424188010641,2842.3242127574727,0.2112451240270931,0.2112451240270931,0.30424476643016135,3.27146168058947,0.09299964240306824,0.09794258098412625,9.026941864314445,-57.80539305896686,-58.26930096187066,0.033990442873062555,1.0644529643279668,0.2095724643326435,0.00035182474803951123,negative_control_no_nuisance_projection,400,0.07881628678987389,0.30424476643016135,0.0013593348951861214,1.0,0.8168498168498168,wsd_20000_24000.csv,WSD sharp,raw_cosine_no_projection
0.0038535563963712593,-47.99249819798735,"cosine residual, MPL-LD projected, no target a_s multiplier",0.899775,3998.9999999999995,0.015502271613207788,-0.015502271613207788,0.07882117112934564,0.8356477333474805,0.09432344274255343,0.09597025680385358,9.026482506002322,-53.44503741445615,-53.50399041476861,0.02444230960066176,0.8275431133556455,0.2702503306219189,0.00025006251562890725,recommended_kappa_no_a,400,0.07882117112934564,0.3042290136848543,0.0013593496446268271,1.0,0.8168498168498168,wsdld_20000_24000.csv,WSD linear,projected_cosine_kappa
0.0038535563963712593,-40.375755133138156,current effective coefficient a_s * kappa_cos,0.899775,3998.9999999999995,0.02993838354165937,-0.02993838354165937,0.06438505920089406,0.6825986979358541,0.09432344274255343,0.09597025680385358,9.026482506002322,-53.44503741445615,-53.50399041476861,0.02444230960066176,0.8275431133556455,0.2702503306219189,0.00025006251562890725,current_effective_amplitude,400,0.07882117112934564,0.3042290136848543,0.0013593496446268271,1.0,0.8168498168498168,wsdld_20000_24000.csv,WSD linear,current_effective_a_times_kappa
0.0038535563963712593,-45.93825288324671,sqrt(total positive LR drop / peak LR) * kappa_cos,0.899775,3998.9999999999995,0.01955646178469786,-0.01955646178469786,0.07476698095785557,0.792665945855313,0.09432344274255343,0.09597025680385358,9.026482506002322,-53.44503741445615,-53.50399041476861,0.02444230960066176,0.8275431133556455,0.2702503306219189,0.00025006251562890725,schedule_informed_candidate,400,0.07882117112934564,0.3042290136848543,0.0013593496446268271,1.0,0.8168498168498168,wsdld_20000_24000.csv,WSD linear,sqrt_drop_projected_kappa
0.0038535563963712593,-43.92820698166192,(total positive LR drop / peak LR) * kappa_cos,0.899775,3998.9999999999995,0.02340212348964646,-0.02340212348964646,0.07092131925290697,0.7518949392727293,0.09432344274255343,0.09597025680385358,9.026482506002322,-53.44503741445615,-53.50399041476861,0.02444230960066176,0.8275431133556455,0.2702503306219189,0.00025006251562890725,stronger_schedule_scaling,400,0.07882117112934564,0.3042290136848543,0.0013593496446268271,1.0,0.8168498168498168,wsdld_20000_24000.csv,WSD linear,drop_projected_kappa
0.0038535563963712593,75.48294692028436,cosine residual without MPL-LD projection,0.899775,3998.9999999999995,0.20990557094230083,0.20990557094230083,0.3042290136848543,3.225380720201419,0.09432344274255343,0.09597025680385358,9.026482506002322,-53.44503741445615,-53.50399041476861,0.02444230960066176,0.8275431133556455,0.2702503306219189,0.00025006251562890725,negative_control_no_nuisance_projection,400,0.07882117112934564,0.3042290136848543,0.0013593496446268271,1.0,0.8168498168498168,wsdld_20000_24000.csv,WSD linear,raw_cosine_no_projection
0.008173606778800102,-35.97130259610619,"cosine residual, MPL-LD projected, no target a_s multiplier",0.8999999999999999,1.0,0.018617280449081397,-0.018617280449081397,0.031783300219353904,0.6306137706714764,0.0504005806684353,0.05724830949274529,18.05070782708191,-55.383228368885874,-61.472462485173,0.12173291272985587,2.5012519927307135,0.8999999999999999,1.0,recommended_kappa_no_a,400,0.031783300219353904,0.5984473460888438,0.0012659510960544888,1.0,0.9998554913294798,wsdcon_3.csv,WSD-con 3e-5,projected_cosine_kappa
0.008173606778800102,-35.96635695800162,current effective coefficient a_s * kappa_cos,0.8999999999999999,1.0,0.01862187341154084,-0.01862187341154084,0.03177870725689446,0.630522641513865,0.0504005806684353,0.05724830949274529,18.05070782708191,-55.383228368885874,-61.472462485173,0.12173291272985587,2.5012519927307135,0.8999999999999999,1.0,current_effective_amplitude,400,0.031783300219353904,0.5984473460888438,0.0012659510960544888,1.0,0.9998554913294798,wsdcon_3.csv,WSD-con 3e-5,current_effective_a_times_kappa
0.008173606778800102,-34.211168732394505,sqrt(total positive LR drop / peak LR) * kappa_cos,0.8999999999999999,1.0,0.020248294593409023,-0.020248294593409023,0.030152286075026277,0.5982527517566865,0.0504005806684353,0.05724830949274529,18.05070782708191,-55.383228368885874,-61.472462485173,0.12173291272985587,2.5012519927307135,0.8999999999999999,1.0,schedule_informed_candidate,400,0.031783300219353904,0.5984473460888438,0.0012659510960544888,1.0,0.9998554913294798,wsdcon_3.csv,WSD-con 3e-5,sqrt_drop_projected_kappa
0.008173606778800102,-32.5192593050501,(total positive LR drop / peak LR) * kappa_cos,0.8999999999999999,1.0,0.02179561047101679,-0.02179561047101679,0.02860497019741851,0.5675523936043286,0.0504005806684353,0.05724830949274529,18.05070782708191,-55.383228368885874,-61.472462485173,0.12173291272985587,2.5012519927307135,0.8999999999999999,1.0,stronger_schedule_scaling,400,0.031783300219353904,0.5984473460888438,0.0012659510960544888,1.0,0.9998554913294798,wsdcon_3.csv,WSD-con 3e-5,drop_projected_kappa
0.008173606778800102,740.7865382082933,cosine residual without MPL-LD projection,0.8999999999999999,1.0,0.5480467654204084,0.5480467654204084,0.5984473460888438,11.873818478913622,0.0504005806684353,0.05724830949274529,18.05070782708191,-55.383228368885874,-61.472462485173,0.12173291272985587,2.5012519927307135,0.8999999999999999,1.0,negative_control_no_nuisance_projection,400,0.031783300219353904,0.5984473460888438,0.0012659510960544888,1.0,0.9998554913294798,wsdcon_3.csv,WSD-con 3e-5,raw_cosine_no_projection
0.006687305974578527,-9.168877492921057,"cosine residual, MPL-LD projected, no target a_s multiplier",0.7,1.0,0.005810637795800308,-0.005810637795800308,0.031783300219353904,0.8454368416137191,0.03759393801515421,0.05511906588326837,18.05070782708191,-10.626818280921812,-14.355471205118874,0.03420552430925236,1.2000559578988783,0.7,1.0,recommended_kappa_no_a,400,0.031783300219353904,0.5984473460888438,0.0012659510960544888,1.0,0.9998554913294798,wsdcon_9.csv,WSD-con 9e-5,projected_cosine_kappa
0.006687305974578527,-9.167725077722555,current effective coefficient a_s * kappa_cos,0.7,1.0,0.005815230758259751,-0.005815230758259751,0.03177870725689446,0.8453146686597287,0.03759393801515421,0.05511906588326837,18.05070782708191,-10.626818280921812,-14.355471205118874,0.03420552430925236,1.2000559578988783,0.7,1.0,current_effective_amplitude,400,0.031783300219353904,0.5984473460888438,0.0012659510960544888,1.0,0.9998554913294798,wsdcon_9.csv,WSD-con 9e-5,current_effective_a_times_kappa
0.006687305974578527,-7.83091038624354,sqrt(total positive LR drop / peak LR) * kappa_cos,0.7,1.0,0.011002121210289085,-0.011002121210289085,0.026591816804865127,0.7073432103374192,0.03759393801515421,0.05511906588326837,18.05070782708191,-10.626818280921812,-14.355471205118874,0.03420552430925236,1.2000559578988783,0.7,1.0,schedule_informed_candidate,400,0.031783300219353904,0.5984473460888438,0.0012659510960544888,1.0,0.9998554913294798,wsdcon_9.csv,WSD-con 9e-5,sqrt_drop_projected_kappa
0.006687305974578527,-6.685203626815195,(total positive LR drop / peak LR) * kappa_cos,0.7,1.0,0.015345627861606481,-0.015345627861606481,0.02224831015354773,0.5918057891296032,0.03759393801515421,0.05511906588326837,18.05070782708191,-10.626818280921812,-14.355471205118874,0.03420552430925236,1.2000559578988783,0.7,1.0,stronger_schedule_scaling,400,0.031783300219353904,0.5984473460888438,0.0012659510960544888,1.0,0.9998554913294798,wsdcon_9.csv,WSD-con 9e-5,drop_projected_kappa
0.006687305974578527,261.916321398352,cosine residual without MPL-LD projection,0.7,1.0,0.5608534080736896,0.5608534080736896,0.5984473460888438,15.918719285210507,0.03759393801515421,0.05511906588326837,18.05070782708191,-10.626818280921812,-14.355471205118874,0.03420552430925236,1.2000559578988783,0.7,1.0,negative_control_no_nuisance_projection,400,0.031783300219353904,0.5984473460888438,0.0012659510960544888,1.0,0.9998554913294798,wsdcon_9.csv,WSD-con 9e-5,raw_cosine_no_projection
0.0025579541942073844,-4.66571382322698,"cosine residual, MPL-LD projected, no target a_s multiplier",0.3999999999999999,1.0,0.0041208278602885805,0.0041208278602885805,0.031783300219353904,1.1489681691064804,0.027662472359065323,0.05686511561714223,18.05070782708191,-4.192859547899763,-7.5437868818210685,0.010785503104951183,0.5322817702567572,0.3999999999999999,1.0,recommended_kappa_no_a,400,0.031783300219353904,0.5984473460888438,0.0012659510960544888,1.0,0.9998554913294798,wsdcon_18.csv,WSD-con 18e-5,projected_cosine_kappa
0.0025579541942073844,-4.665186792735431,current effective coefficient a_s * kappa_cos,0.3999999999999999,1.0,0.004116234897829137,0.004116234897829137,0.03177870725689446,1.1488021332438927,0.027662472359065323,0.05686511561714223,18.05070782708191,-4.192859547899763,-7.5437868818210685,0.010785503104951183,0.5322817702567572,0.3999999999999999,1.0,current_effective_amplitude,400,0.031783300219353904,0.5984473460888438,0.0012659510960544888,1.0,0.9998554913294798,wsdcon_18.csv,WSD-con 18e-5,current_effective_a_times_kappa
0.0025579541942073844,-3.3252604016436815,sqrt(total positive LR drop / peak LR) * kappa_cos,0.3999999999999999,1.0,0.007560948309047806,-0.007560948309047806,0.020101524050017517,0.7266712746819973,0.027662472359065323,0.05686511561714223,18.05070782708191,-4.192859547899763,-7.5437868818210685,0.010785503104951183,0.5322817702567572,0.3999999999999999,1.0,schedule_informed_candidate,400,0.031783300219353904,0.5984473460888438,0.0012659510960544888,1.0,0.9998554913294798,wsdcon_18.csv,WSD-con 18e-5,sqrt_drop_projected_kappa
0.0025579541942073844,-2.47721220695849,(total positive LR drop / peak LR) * kappa_cos,0.3999999999999999,1.0,0.014949152271323764,-0.014949152271323764,0.012713320087741559,0.45958726764259206,0.027662472359065323,0.05686511561714223,18.05070782708191,-4.192859547899763,-7.5437868818210685,0.010785503104951183,0.5322817702567572,0.3999999999999999,1.0,stronger_schedule_scaling,400,0.031783300219353904,0.5984473460888438,0.0012659510960544888,1.0,0.9998554913294798,wsdcon_18.csv,WSD-con 18e-5,drop_projected_kappa
0.0025579541942073844,217.32271344225174,cosine residual without MPL-LD projection,0.3999999999999999,1.0,0.5707848737297785,0.5707848737297785,0.5984473460888438,21.633906699331067,0.027662472359065323,0.05686511561714223,18.05070782708191,-4.192859547899763,-7.5437868818210685,0.010785503104951183,0.5322817702567572,0.3999999999999999,1.0,negative_control_no_nuisance_projection,400,0.031783300219353904,0.5984473460888438,0.0012659510960544888,1.0,0.9998554913294798,wsdcon_18.csv,WSD-con 18e-5,raw_cosine_no_projection
