config_id,curvature_lambda,curvature_mode,curvature_tau,mean_delta,mean_step_curvature_coef,mean_step_primary_coef,median_delta,nonharm,rows,shrink_curvature,signed_curvature_coef,step_fit_start_step,step_idx,step_max_mode,step_nuisance_lambda,step_response_lambda,step_retention_power,step_rho,step_ridge_tau,wins,worst_delta
3460,14.0,signed_d2_lr,0.003,-22.73358579954868,0.004516527988469851,0.04072895849630969,-15.143027731073156,15,15,1,0,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-8.173715654793446
4484,14.0,signed_d2_lr,0.003,-22.73304034206377,0.00451398132201358,0.04072708574842911,-15.142312681995907,15,15,1,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-8.17259787890019
3209,7.0,signed_d2_lr,0.01,-22.73287264932082,0.004492686008398866,0.040728828989898956,-15.110227279666566,15,15,1,1,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-8.124863538360106
4233,7.0,signed_d2_lr,0.01,-22.732327602436538,0.0044901377720448265,0.04072695622437323,-15.109510374218393,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-8.123742742469487
6530,14.0,signed_d2_lr,0.001,-22.704152311647746,0.03280112198284281,0.04163210466061675,-15.431175740220427,15,15,0,0,3000,6,16,0.03,20.0,0.25,0.2,0.05,15,-7.762032139689767
7554,14.0,signed_d2_lr,0.001,-22.70351899370669,0.03281114196177332,0.04163251569956757,-15.431490258728486,15,15,0,0,3000,7,12,0.03,20.0,0.25,0.2,0.05,15,-7.757855811188619
8578,14.0,signed_d2_lr,0.001,-22.700254449676116,0.03285571244863043,0.041635968538558464,-15.435171043034456,15,15,0,0,3000,8,8,0.03,20.0,0.25,0.2,0.05,15,-7.738218699500166
1290,10.0,signed_d2_lr,0.01,-22.699683906767575,0.002175246736299531,0.04145097029100855,-14.71246782199196,15,15,0,0,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-7.163577553063694
266,10.0,signed_d2_lr,0.01,-22.699534347975636,0.0021744591040643644,0.04145014940897133,-14.711606087655738,15,15,0,0,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-7.163236261633788
2314,10.0,signed_d2_lr,0.01,-22.699211855826896,0.0021788043904673346,0.041453106297781796,-14.721467757170126,15,15,0,0,3000,2,8,0.015,20.0,0.0,0.75,0.05,15,-7.163351071037871
8582,14.0,signed_d2_lr,0.003,-22.691453859335816,0.00365115484809081,0.04163574529572189,-15.435171043034456,15,15,0,0,3000,8,8,0.03,20.0,0.25,0.2,0.05,15,-7.745778556901195
7558,14.0,signed_d2_lr,0.003,-22.691292229736533,0.0036462016903167174,0.041632292883696985,-15.431490258728486,15,15,0,0,3000,7,12,0.03,20.0,0.25,0.2,0.05,15,-7.743771647502584
6534,14.0,signed_d2_lr,0.003,-22.69118405306673,0.0036450881573360573,0.041631881920572315,-15.431175740220427,15,15,0,0,3000,6,16,0.03,20.0,0.25,0.2,0.05,15,-7.743263872417305
1038,4.0,signed_d2_lr,0.03,-22.688476267469408,0.001999189205497407,0.04145083053389665,-14.712311018452395,15,15,0,0,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-7.084570842556303
1039,4.0,signed_d2_lr,0.03,-22.688476267469408,0.001999189205497407,0.04145083053389665,-14.712311018452395,15,15,0,1,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-7.084570842556303
14,4.0,signed_d2_lr,0.03,-22.68832560716084,0.001998379330588096,0.041450009657601074,-14.711449317834601,15,15,0,0,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-7.08421718067731
15,4.0,signed_d2_lr,0.03,-22.68832560716084,0.001998379330588096,0.041450009657601074,-14.711449317834601,15,15,0,1,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-7.08421718067731
2062,4.0,signed_d2_lr,0.03,-22.68812161124567,0.0020038934470614105,0.04145296697886177,-14.721310641574203,15,15,0,0,3000,2,8,0.015,20.0,0.0,0.75,0.05,15,-7.08454321401486
2063,4.0,signed_d2_lr,0.03,-22.68812161124567,0.0020038934470614105,0.04145296697886177,-14.721310641574203,15,15,0,1,3000,2,8,0.015,20.0,0.0,0.75,0.05,15,-7.08454321401486
1291,10.0,signed_d2_lr,0.01,-22.682091979352307,0.002035953272082598,0.041450969534239455,-14.71246782199196,15,15,0,1,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-7.163577553063694
267,10.0,signed_d2_lr,0.01,-22.68194248972342,0.002035166187143807,0.04145014865261794,-14.711606087655738,15,15,0,1,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-7.163236261633788
2315,10.0,signed_d2_lr,0.01,-22.68169509554911,0.0020401061071383037,0.04145310553813998,-14.721467757170126,15,15,0,1,3000,2,8,0.015,20.0,0.0,0.75,0.05,15,-7.163351071037871
5509,14.0,signed_d2_lr,0.003,-22.663940859527564,0.003960069690092678,0.04073721785483856,-15.145786431208519,15,15,1,1,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-8.175534591296952
3461,14.0,signed_d2_lr,0.003,-22.66158430386338,0.003946839746010484,0.04072895181110537,-15.143027731073156,15,15,1,1,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-8.173715654793446
4485,14.0,signed_d2_lr,0.003,-22.661039291555973,0.003944296597993104,0.04072707906457452,-15.142312681995907,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-8.17259787890019
1413,14.0,signed_d2_lr,0.003,-22.66083571428437,0.0022823707276475222,0.04145099271920707,-14.7721319013306,15,15,1,1,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-7.595641406232245
2437,14.0,signed_d2_lr,0.003,-22.660657101205334,0.0022892907605094556,0.041453128766997624,-14.773541335552798,15,15,1,1,3000,2,8,0.015,20.0,0.0,0.75,0.05,15,-7.5963825135080825
389,14.0,signed_d2_lr,0.003,-22.660649218574854,0.0022810553406138003,0.041450171824779065,-14.771764811674547,15,15,1,1,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-7.595079810625604
2153,4.0,abs_diff_drop,0.01,-22.64920333511225,-0.0006491105484372988,0.04145305872278765,-14.805255164775321,15,15,1,1,3000,2,8,0.015,20.0,0.0,0.75,0.05,15,-6.21827578099603
1129,4.0,abs_diff_drop,0.01,-22.649173170342166,-0.0006491358571552417,0.04145092284211587,-14.807360324852048,15,15,1,1,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-6.219968702298184
105,4.0,abs_diff_drop,0.01,-22.64893950340879,-0.000649141242341726,0.04145010197144583,-14.807360174694406,15,15,1,1,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-6.219951025630888
1288,10.0,signed_d2_lr,0.01,-22.633153083341377,0.0012429981350283034,0.04145097029100855,-14.712472778029372,15,15,1,0,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-6.789008266223151
264,10.0,signed_d2_lr,0.01,-22.633027153557318,0.0012425480594653508,0.04145014940897133,-14.711611042748862,15,15,1,0,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-6.78880763765587
2312,10.0,signed_d2_lr,0.01,-22.63257274488688,0.0012450310802670484,0.041453106297781796,-14.721472720345119,15,15,1,0,3000,2,8,0.015,20.0,0.0,0.75,0.05,15,-6.788163437584382
1036,4.0,signed_d2_lr,0.03,-22.626733981834583,0.0011423938317128037,0.04145083053389665,-14.71237904107664,15,15,1,0,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-6.743846831975963
1037,4.0,signed_d2_lr,0.03,-22.626733981834583,0.0011423938317128037,0.04145083053389665,-14.71237904107664,15,15,1,1,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-6.743846831975963
12,4.0,signed_d2_lr,0.03,-22.626607423415553,0.0011419310460503407,0.041450009657601074,-14.71151732462329,15,15,1,0,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-6.743639135530066
13,4.0,signed_d2_lr,0.03,-22.626607423415553,0.0011419310460503407,0.041450009657601074,-14.71151732462329,15,15,1,1,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-6.743639135530066
2060,4.0,signed_d2_lr,0.03,-22.62622077449159,0.0011450819697493774,0.04145296697886177,-14.721378817063934,15,15,1,0,3000,2,8,0.015,20.0,0.0,0.75,0.05,15,-6.743115683951151
2061,4.0,signed_d2_lr,0.03,-22.62622077449159,0.0011450819697493774,0.04145296697886177,-14.721378817063934,15,15,1,1,3000,2,8,0.015,20.0,0.0,0.75,0.05,15,-6.743115683951151
1289,10.0,signed_d2_lr,0.01,-22.623100519833258,0.0011634018697614845,0.041450969534239455,-14.712472778029372,15,15,1,1,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-6.789008266223151
265,10.0,signed_d2_lr,0.01,-22.622974629589294,0.0011629521069393182,0.04145014865261794,-14.711611042748862,15,15,1,1,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-6.78880763765587
2313,10.0,signed_d2_lr,0.01,-22.622563133901497,0.0011657749183647448,0.04145310553813998,-14.721472720345119,15,15,1,1,3000,2,8,0.015,20.0,0.0,0.75,0.05,15,-6.788163437584382
1135,4.0,abs_diff_drop,0.03,-22.619149983399076,-0.00012622093504586956,0.04145095363374882,-14.712433238429657,15,15,0,1,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-6.290414285978585
111,4.0,abs_diff_drop,0.03,-22.619025295145963,-0.0001262219821654654,0.04145013276260542,-14.71157150293082,15,15,0,1,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-6.290401229919085
2159,4.0,abs_diff_drop,0.03,-22.618595964526335,-0.00012621601391289692,0.04145308952592947,-14.72143317578829,15,15,0,1,3000,2,8,0.015,20.0,0.0,0.75,0.05,15,-6.288744829257221
5634,20.0,signed_d2_lr,0.001,-22.614056684389183,0.002886407665565576,0.04073719306829172,-14.73819564697816,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-7.563705204869509
3586,20.0,signed_d2_lr,0.001,-22.61130287380228,0.002865400499728436,0.04072892713045332,-14.732460631319144,15,15,0,0,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-7.557421835647238
4610,20.0,signed_d2_lr,0.001,-22.6106212372015,0.002860810387827689,0.04072705438533786,-14.731128411179506,15,15,0,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-7.555378325645945
8303,4.0,abs_diff_drop,0.03,-22.604648205747175,-0.00028091509763424803,0.04163571020631301,-15.435072830851372,15,15,0,1,3000,8,8,0.03,20.0,0.25,0.2,0.05,15,-6.165310526442891
7279,4.0,abs_diff_drop,0.03,-22.604199717713986,-0.00028091915631531125,0.04163225784918498,-15.431392048302772,15,15,0,1,3000,7,12,0.03,20.0,0.25,0.2,0.05,15,-6.165450328441091
6255,4.0,abs_diff_drop,0.03,-22.6041167472579,-0.0002809198110233979,0.04163184689561766,-15.431077529887837,15,15,0,1,3000,6,16,0.03,20.0,0.25,0.2,0.05,15,-6.165425154457016
8206,4.0,signed_d2_lr,0.03,-22.602783531945356,0.0021976642338816586,0.041635639473519524,-15.434975551069762,15,15,0,0,3000,8,8,0.03,20.0,0.25,0.2,0.05,15,-7.011794119052494
8207,4.0,signed_d2_lr,0.03,-22.602783531945356,0.0021976642338816586,0.041635639473519524,-15.434975551069762,15,15,0,1,3000,8,8,0.03,20.0,0.25,0.2,0.05,15,-7.011794119052494
7182,4.0,signed_d2_lr,0.03,-22.602769715822895,0.002195239808965629,0.0416321869323674,-15.431294960755103,15,15,0,0,3000,7,12,0.03,20.0,0.25,0.2,0.05,15,-7.01109723029929
7183,4.0,signed_d2_lr,0.03,-22.602769715822895,0.002195239808965629,0.0416321869323674,-15.431294960755103,15,15,0,1,3000,7,12,0.03,20.0,0.25,0.2,0.05,15,-7.01109723029929
6158,4.0,signed_d2_lr,0.03,-22.602709330686995,0.002194830408108976,0.04163177597546603,-15.430980461952936,15,15,0,0,3000,6,16,0.03,20.0,0.25,0.2,0.05,15,-7.010900783199647
6159,4.0,signed_d2_lr,0.03,-22.602709330686995,0.002194830408108976,0.04163177597546603,-15.430980461952936,15,15,0,1,3000,6,16,0.03,20.0,0.25,0.2,0.05,15,-7.010900783199647
1042,4.0,signed_d2_lr,0.05,-22.596297159774,0.0007197460086865206,0.04145091177872776,-14.712418117247294,15,15,0,0,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-6.575791307352475
1043,4.0,signed_d2_lr,0.05,-22.596297159774,0.0007197460086865206,0.04145091177872776,-14.712418117247294,15,15,0,1,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-6.575791307352475
18,4.0,signed_d2_lr,0.05,-22.596182489833737,0.0007194544210201451,0.04145009090569271,-14.71155639412327,15,15,0,0,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-6.575655607527531
19,4.0,signed_d2_lr,0.05,-22.596182489833737,0.0007194544210201451,0.04145009090569271,-14.71155639412327,15,15,0,1,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-6.575655607527531
2066,4.0,signed_d2_lr,0.05,-22.595705656834316,0.0007214397097888505,0.041453047870836625,-14.721417944489223,15,15,0,0,3000,2,8,0.015,20.0,0.0,0.75,0.05,15,-6.574713061505499
2067,4.0,signed_d2_lr,0.05,-22.595705656834316,0.0007214397097888505,0.041453047870836625,-14.721417944489223,15,15,0,1,3000,2,8,0.015,20.0,0.0,0.75,0.05,15,-6.574713061505499
7304,7.0,signed_d2_lr,0.01,-22.595643386294064,0.0021717282553452865,0.0416322595078021,-15.43143107099011,15,15,1,0,3000,7,12,0.03,20.0,0.25,0.2,0.05,15,-7.042964453327993
8328,7.0,signed_d2_lr,0.01,-22.595618644856152,0.0021738748756625586,0.04163571208433559,-15.435111808378876,15,15,1,0,3000,8,8,0.03,20.0,0.25,0.2,0.05,15,-7.043687691999423
6280,7.0,signed_d2_lr,0.01,-22.595581967317777,0.0021713063721443436,0.04163184854013437,-15.431116558452763,15,15,1,0,3000,6,16,0.03,20.0,0.25,0.2,0.05,15,-7.042763970634636
1166,7.0,signed_d2_lr,0.03,-22.59377191785758,0.0006882877390647929,0.0414509526203132,-14.712454588378755,15,15,0,0,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-6.563373777837533
142,7.0,signed_d2_lr,0.03,-22.593659567221316,0.0006880312961353353,0.04145013174518746,-14.71159285602688,15,15,0,0,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-6.563253743929498
2190,7.0,signed_d2_lr,0.03,-22.593131117895318,0.0006894698664934277,0.04145308858991136,-14.721454506534215,15,15,0,0,3000,2,8,0.015,20.0,0.0,0.75,0.05,15,-6.562183414279366
1167,7.0,signed_d2_lr,0.03,-22.591597010820728,0.0006710708493739191,0.04145095275791003,-14.712454588378755,15,15,0,1,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-6.563373777837533
143,7.0,signed_d2_lr,0.03,-22.59148470608448,0.0006708147696770748,0.04145013188292879,-14.71159285602688,15,15,0,1,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-6.563253743929498
2191,7.0,signed_d2_lr,0.03,-22.590980888620948,0.0006724483314195659,0.0414530887238058,-14.721454506534215,15,15,0,1,3000,2,8,0.015,20.0,0.0,0.75,0.05,15,-6.562183414279366
1133,4.0,abs_diff_drop,0.03,-22.590496331126523,-7.212624859763975e-05,0.04145095363374882,-14.712451888069577,15,15,1,1,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-6.290056270664901
109,4.0,abs_diff_drop,0.03,-22.590377129206146,-7.212684695169451e-05,0.04145013276260542,-14.711590152467114,15,15,1,1,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-6.290043206337548
2157,4.0,abs_diff_drop,0.03,-22.590071495201105,-7.212343652165537e-05,0.04145308952592947,-14.72145182710356,15,15,1,1,3000,2,8,0.015,20.0,0.0,0.75,0.05,15,-6.288386872954266
8329,7.0,signed_d2_lr,0.01,-22.5899972652233,0.0021293700920343027,0.041635712271370584,-15.435111808378876,15,15,1,1,3000,8,8,0.03,20.0,0.25,0.2,0.05,15,-7.043687691999423
7305,7.0,signed_d2_lr,0.01,-22.589981883425637,0.002126905811886865,0.041632259700915095,-15.43143107099011,15,15,1,1,3000,7,12,0.03,20.0,0.25,0.2,0.05,15,-7.042964453327993
6281,7.0,signed_d2_lr,0.01,-22.589920466583923,0.0021264839454565444,0.04163184873356796,-15.431116558452763,15,15,1,1,3000,6,16,0.03,20.0,0.25,0.2,0.05,15,-7.042763970634636
4480,14.0,signed_d2_lr,0.001,-22.587182636219172,0.0406203731643036,0.040727519940661226,-14.034268826301266,15,15,1,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-5.943230348718931
3456,14.0,signed_d2_lr,0.001,-22.5861735908986,0.040643288625251024,0.040729393012120224,-14.036076302844592,15,15,1,0,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-5.934024367826851
5386,10.0,signed_d2_lr,0.01,-22.580880558165322,0.002272712330050898,0.04073718063854725,-14.49650404866134,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-7.201388974596257
5504,14.0,signed_d2_lr,0.001,-22.580100900283515,0.04074518672366462,0.04073766137278191,-14.055428892699895,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-5.880988895552097
3338,10.0,signed_d2_lr,0.01,-22.57919220884186,0.0022674502925561033,0.04072891467030846,-14.495409591495466,15,15,0,0,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-7.20206698542849
4362,10.0,signed_d2_lr,0.01,-22.57874258748916,0.002266273705676167,0.04072704194444015,-14.495076068632628,15,15,0,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-7.201521633345376
1418,14.0,signed_d2_lr,0.01,-22.576956372110775,0.00047464980871981106,0.04145096164166542,-14.712478365453329,15,15,0,0,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-6.495286478226858
394,14.0,signed_d2_lr,0.01,-22.576848294882804,0.00047445046429557043,0.041450140768343684,-14.711616629665391,15,15,0,0,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-6.495187009463688
2442,14.0,signed_d2_lr,0.01,-22.57629163096437,0.00047552580605043346,0.04145309754882309,-14.721478307533065,15,15,0,0,3000,2,8,0.015,20.0,0.0,0.75,0.05,15,-6.4939968068684735
1139,4.0,abs_diff_drop,0.05,-22.574491787294328,-4.5439538745766074e-05,0.04145095609708102,-14.712462119724023,15,15,0,1,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-6.289879925333997
115,4.0,abs_diff_drop,0.05,-22.57437562069536,-4.543991570882062e-05,0.04145013522589974,-14.711600384040258,15,15,0,1,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-6.289866856928372
7434,10.0,signed_d2_lr,0.01,-22.574185526384976,0.001928609832212269,0.0416322775827125,-15.431489143460741,15,15,0,0,3000,7,12,0.03,20.0,0.25,0.2,0.05,15,-6.991812082626292
8458,10.0,signed_d2_lr,0.01,-22.57413827995906,0.0019304391649469066,0.041635729978265354,-15.435169919251535,15,15,0,0,3000,8,8,0.03,20.0,0.25,0.2,0.05,15,-6.992407107236442
6410,10.0,signed_d2_lr,0.01,-22.574125808668168,0.0019282126163075086,0.04163186662482413,-15.43117462601521,15,15,0,0,3000,6,16,0.03,20.0,0.25,0.2,0.05,15,-6.991621907052615
1040,4.0,signed_d2_lr,0.05,-22.574068764500286,0.0004112834335351547,0.04145091177872776,-14.712442606727794,15,15,1,0,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-6.453124225435114
1041,4.0,signed_d2_lr,0.05,-22.574068764500286,0.0004112834335351547,0.04145091177872776,-14.712442606727794,15,15,1,1,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-6.453124225435114
2163,4.0,abs_diff_drop,0.05,-22.57401608997047,-4.543776713808678e-05,0.04145309199018238,-14.721462060104262,15,15,0,1,3000,2,8,0.015,20.0,0.0,0.75,0.05,15,-6.288210556803254
16,4.0,signed_d2_lr,0.05,-22.573962772233745,0.00041111681201151147,0.04145009090569271,-14.711580877901465,15,15,1,0,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-6.45304107887652
17,4.0,signed_d2_lr,0.05,-22.573962772233745,0.00041111681201151147,0.04145009090569271,-14.711580877901465,15,15,1,1,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-6.45304107887652
2064,4.0,signed_d2_lr,0.05,-22.573420177509192,0.000412251262736486,0.041453047870836625,-14.721442489006776,15,15,1,0,3000,2,8,0.015,20.0,0.0,0.75,0.05,15,-6.451792684915403
2065,4.0,signed_d2_lr,0.05,-22.573420177509192,0.000412251262736486,0.041453047870836625,-14.721442489006776,15,15,1,1,3000,2,8,0.015,20.0,0.0,0.75,0.05,15,-6.451792684915403
1164,7.0,signed_d2_lr,0.03,-22.57263007410913,0.0003933072794655959,0.0414509526203132,-14.71246455060211,15,15,1,0,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-6.446032800506007
140,7.0,signed_d2_lr,0.03,-22.572525406879308,0.000393160740648763,0.04145013174518746,-14.711602816571856,15,15,1,0,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-6.445958605576552
2188,7.0,signed_d2_lr,0.03,-22.57195330363782,0.0003939827808533873,0.04145308858991136,-14.721464482294078,15,15,1,0,3000,2,8,0.015,20.0,0.0,0.75,0.05,15,-6.444637178351065
1165,7.0,signed_d2_lr,0.03,-22.571387276189387,0.00038346905678509664,0.04145095275791003,-14.71246455060211,15,15,1,1,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-6.446032800506007
141,7.0,signed_d2_lr,0.03,-22.57128263519455,0.00038332272552975695,0.04145013188292879,-14.711602816571856,15,15,1,1,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-6.445958605576552
2189,7.0,signed_d2_lr,0.03,-22.570724607132572,0.00038425618938260907,0.0414530887238058,-14.721464482294078,15,15,1,1,3000,2,8,0.015,20.0,0.0,0.75,0.05,15,-6.444637178351065
8297,4.0,abs_diff_drop,0.01,-22.57015153255876,-0.0008866082013697503,0.04163565276972892,-15.434843972127121,15,15,1,1,3000,8,8,0.03,20.0,0.25,0.2,0.05,15,-5.9402212934364655
7273,4.0,abs_diff_drop,0.01,-22.569169555929353,-0.0008865276255889889,0.041632200424729364,-15.43116322914484,15,15,1,1,3000,7,12,0.03,20.0,0.25,0.2,0.05,15,-5.940408144721598
6249,4.0,abs_diff_drop,0.01,-22.56903834034083,-0.0008865241214324014,0.04163178947177957,-15.430848713056932,15,15,1,1,3000,6,16,0.03,20.0,0.25,0.2,0.05,15,-5.940381331899491
2021,80.0,abs_diff_drop,0.003,-22.567594591129893,-0.0004993317663552679,0.04145095581020998,-14.712472762086936,15,15,1,1,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-6.346667132425388
997,80.0,abs_diff_drop,0.003,-22.567486374970333,-0.0004993310572445474,0.04145013493900641,-14.711611026290994,15,15,1,1,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-6.346653772252154
3045,80.0,abs_diff_drop,0.003,-22.56680897589281,-0.0004993392555444441,0.04145309170368048,-14.721472703930349,15,15,1,1,3000,2,8,0.015,20.0,0.0,0.75,0.05,15,-6.344997958397047
5387,10.0,signed_d2_lr,0.01,-22.56601612947475,0.0021551078481163266,0.0407371801479506,-14.49650404866134,15,15,0,1,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-7.201388974596257
3339,10.0,signed_d2_lr,0.01,-22.5642174212796,0.0021489726417441004,0.04072891418646816,-14.495409591495466,15,15,0,1,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-7.20206698542849
4363,10.0,signed_d2_lr,0.01,-22.563768024712896,0.0021477978312380934,0.04072704146131146,-14.495076068632628,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-7.201521633345376
2023,80.0,abs_diff_drop,0.003,-22.563738975689677,-0.0008738305911217188,0.04145095581020998,-14.712469073983058,15,15,0,1,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-6.389483114991235
999,80.0,abs_diff_drop,0.003,-22.563628069514177,-0.0008738293501779579,0.04145013493900641,-14.711607338182809,15,15,0,1,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-6.389469541200854
1416,14.0,signed_d2_lr,0.01,-22.563022161217713,0.00027122846212560627,0.04145096164166542,-14.712478365453329,15,15,1,0,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-6.407126757069337
392,14.0,signed_d2_lr,0.01,-22.56291993610891,0.0002711145510260402,0.041450140768343684,-14.711616629665391,15,15,1,0,3000,0,16,0.015,20.0,0.0,0.75,0.05,15,-6.407064313811494
5632,20.0,signed_d2_lr,0.001,-22.562813896573562,0.002138079752270797,0.04073719306829172,-14.522050666680952,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-7.239429959292076
1419,14.0,signed_d2_lr,0.01,-22.562773651398963,0.0003594787253867356,0.041450960654037756,-14.712476196748202,15,15,0,1,3000,1,12,0.015,20.0,0.0,0.75,0.05,15,-6.495286478226858
