base_mae,corr_mae,delta_pct,group,kappa,mode,scale,target_factor,target_peak_to_mean,test_curve,test_label,train_curve,train_label,win
0.0025579541942073844,0.0024667993743625787,-3.5635829621668114,main_matrix,0.04339152898551728,target_localization_gate,400,1.0,22.4304832069039,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.007134640765897494,0.008687287463208654,21.762086533250226,extra_holdout,0.04339152898551728,raw_nextgen,400,1.0,1.8284634386196519,cosine_24000.csv,Cosine 24k,cosine_72000.csv,Cosine,0
0.007134640765897494,0.007134640765897494,0.0,extra_holdout,0.04339152898551728,target_localization_gate,400,0.0,1.8284634386196519,cosine_24000.csv,Cosine 24k,cosine_72000.csv,Cosine,0
0.001679822173746335,0.001679822173746335,0.0,extra_holdout,0.04339152898551728,raw_nextgen,400,1.0,0.0,constant_24000.csv,Constant 24k,cosine_72000.csv,Cosine,0
0.001679822173746335,0.001679822173746335,0.0,extra_holdout,0.04339152898551728,target_localization_gate,400,0.0,0.0,constant_24000.csv,Constant 24k,cosine_72000.csv,Cosine,0
0.004118245803084534,0.004118245803084534,0.0,extra_holdout,0.04339152898551728,raw_nextgen,400,1.0,0.0,constant_72000.csv,Constant 72k,cosine_72000.csv,Cosine,0
0.004118245803084534,0.004118245803084534,0.0,extra_holdout,0.04339152898551728,target_localization_gate,400,0.0,0.0,constant_72000.csv,Constant 72k,cosine_72000.csv,Cosine,0
0.00744534704076948,0.007321394970041959,-1.664825965113248,main_matrix,0.010909916582745333,raw_nextgen,25,1.0,1.865415004611606,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1
0.00744534704076948,0.00744534704076948,0.0,main_matrix,0.010909916582745333,target_localization_gate,25,0.0,1.865415004611606,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,0
0.0031360955249893426,0.002891488782643552,-7.799722310646828,main_matrix,0.010909916582745333,raw_nextgen,25,1.0,11.103998049458134,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,0.002891488782643552,-7.799722310646828,main_matrix,0.010909916582745333,target_localization_gate,25,1.0,11.103998049458134,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1
0.004487187642230267,0.0030257902115823107,-32.56822640743409,main_matrix,0.010909916582745333,raw_nextgen,25,1.0,4.22206118706609,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1
0.004487187642230267,0.0030257902115823107,-32.56822640743409,main_matrix,0.010909916582745333,target_localization_gate,25,1.0,4.22206118706609,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1
0.002926482771138891,0.0023629057529433294,-19.25782798906538,main_matrix,0.010909916582745333,raw_nextgen,25,1.0,10.37383095937158,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,1
0.002926482771138891,0.0023629057529433294,-19.25782798906538,main_matrix,0.010909916582745333,target_localization_gate,25,1.0,10.37383095937158,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,1
0.002504818961791151,0.00228159517537129,-8.911773258864086,main_matrix,0.010909916582745333,raw_nextgen,25,1.0,19.549738417616393,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1
0.002504818961791151,0.00228159517537129,-8.911773258864086,main_matrix,0.010909916582745333,target_localization_gate,25,1.0,19.549738417616393,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1
0.004428106847791531,0.004555178712205473,2.869665723565773,extra_holdout,0.010909916582745333,raw_nextgen,25,1.0,1.8284634386196519,cosine_24000.csv,Cosine 24k,wsd_20000_24000.csv,WSD sharp,0
0.004428106847791531,0.004428106847791531,0.0,extra_holdout,0.010909916582745333,target_localization_gate,25,0.0,1.8284634386196519,cosine_24000.csv,Cosine 24k,wsd_20000_24000.csv,WSD sharp,0
0.003761619732988638,0.003761619732988638,0.0,extra_holdout,0.010909916582745333,raw_nextgen,25,1.0,0.0,constant_24000.csv,Constant 24k,wsd_20000_24000.csv,WSD sharp,0
0.003761619732988638,0.003761619732988638,0.0,extra_holdout,0.010909916582745333,target_localization_gate,25,0.0,0.0,constant_24000.csv,Constant 24k,wsd_20000_24000.csv,WSD sharp,0
0.0015795124507172926,0.0015795124507172926,0.0,extra_holdout,0.010909916582745333,raw_nextgen,25,1.0,0.0,constant_72000.csv,Constant 72k,wsd_20000_24000.csv,WSD sharp,0
0.0015795124507172926,0.0015795124507172926,0.0,extra_holdout,0.010909916582745333,target_localization_gate,25,0.0,0.0,constant_72000.csv,Constant 72k,wsd_20000_24000.csv,WSD sharp,0
0.007265129575917493,0.007058879654317847,-2.838902175720648,main_matrix,0.01815960589314969,raw_nextgen,100,1.0,1.865415004611606,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1
